"actor","repository_language","pushes"
"cldwalker","Clojure","218"
"kordano","Clojure","58"
"richardharrington","Clojure","125"
"nodename","Clojure","62"
"sritchie","Clojure","126"
"ardumont","Clojure","293"
"PKRoma","Clojure","56"
"josephwilk","Clojure","914"
"belucid","Clojure","637"
"logaan","Clojure","232"
"tommyettinger","Clojure","31"
"jferg","Clojure","41"
"arlandism","Clojure","22"
"timowest","Clojure","82"
"martintrojer","Clojure","153"
"bearwithclaws","Clojure","22"
"mikera","Clojure","1091"
"theJohnnyBrown","Clojure","12"
"wayneqs","Clojure","61"
"apage43","Clojure","54"
"briprowe","Clojure","65"
"programble","Clojure","151"
"nbeloglazov","Clojure","264"
"crooney","Clojure","29"
"gzmask","Clojure","55"
"grimradical","Clojure","123"
"twashing","Clojure","222"
"itang","Clojure","175"
"eriksvedang","Clojure","70"
"nbessi","Clojure","23"
"cgrand","Clojure","88"
"ejackson","Clojure","55"
"xumingming","Clojure","80"
"killme2008","Clojure","41"
"MosesMendoza","Clojure","80"
"ngrunwald","Clojure","105"
"chapmanb","Clojure","219"
"martinsson","Clojure","23"
"zilti","Clojure","115"
"cosmi","Clojure","45"
"tstangenberg","Clojure","39"
"tombooth","Clojure","22"
"life0fun","Clojure","158"
"gavinmyers","Clojure","37"
"coventry","Clojure","23"
"IanDavey","Clojure","13"
"micha","Clojure","923"
"blrm","Clojure","232"
"cemerick","Clojure","379"
"intronic","Clojure","44"
"manutter51","Clojure","48"
"drewr","Clojure","254"
"CraZySacX","Clojure","757"
"nakkaya","Clojure","109"
"zcaudate","Clojure","212"
"ayamada","Clojure","142"
"kellyaj","Clojure","75"
"danielgrigg","Clojure","129"
"fmsbeekmans","Clojure","170"
"andytrigg","Clojure","18"
"Eternity-Yarr","Clojure","29"
"gseaton","Clojure","22"
"schmir","Clojure","104"
"daplay","Clojure","13"
"bass3m","Clojure","32"
"codebrickie","Clojure","54"
"Frozenlock","Clojure","96"
"rupss","Clojure","39"
"edpaget","Clojure","119"
"jwilner","Clojure","36"
"candera","Clojure","111"
"cdelorey","Clojure","117"
"amalloy","Clojure","353"
"kingsbury","Clojure","217"
"rm-hull","Clojure","314"
"phoenix747","Clojure","33"
"deg","Clojure","92"
"malcolmsparks","Clojure","75"
"ducky427","Clojure","32"
"fs111","Clojure","14"
"dcunited001","Clojure","78"
"GeorgKullgren","Clojure","18"
"graue","Clojure","31"
"bmhatfield","Clojure","29"
"henrygarner","Clojure","10"
"cranej","Clojure","12"
"mingqi","Clojure","17"
"pmbauer","Clojure","12"
"also","Clojure","38"
"ammoses89","Clojure","13"
"RyanMcG","Clojure","115"
"danielribeiro","Clojure","119"
"nid90","Clojure","11"
"gleenn","Clojure","13"
"kyleburton","Clojure","159"
"deobald","Clojure","24"
"hiredman","Clojure","60"
"dirtyvagabond","Clojure","135"
"davidwclin","Clojure","19"
"marick","Clojure","282"
"bmabey","Clojure","46"
"ezephyr","Clojure","61"
"frenchy64","Clojure","460"
"jjcomer","Clojure","21"
"dakrone","Clojure","222"
"joegallo","Clojure","29"
"heyLu","Clojure","65"
"redinger","Clojure","35"
"cprice404","Clojure","198"
"jimrthy","Clojure","106"
"jmglov","Clojure","12"
"myfreeweb","Clojure","94"
"abhin4v","Clojure","37"
"mwkuster","Clojure","39"
"domsj","Clojure","10"
"kumarshantanu","Clojure","86"
"paulbowler","Clojure","160"
"wolfbiter","Clojure","24"
"foobarman","Clojure","14"
"kasterma","Clojure","136"
"tgk","Clojure","98"
"edoubt","Clojure","30"
"NoamB","Clojure","20"
"mylesmegyesi","Clojure","60"
"ifesdjeen","Clojure","338"
"mschaef","Clojure","65"
"stevenproctor","Clojure","18"
"tfrisk","Clojure","26"
"clumsyjedi","Clojure","35"
"Quantisan","Clojure","103"
"msskmlrn","Clojure","24"
"runexec","Clojure","242"
"aterreno","Clojure","67"
"sbhx","Clojure","40"
"jcromartie","Clojure","54"
"maravillas","Clojure","14"
"dustinconrad","Clojure","94"
"gharman","Clojure","12"
"gga","Clojure","73"
"danlentz","Clojure","18"
"Ebtoulson","Clojure","14"
"gerritjvv","Clojure","221"
"thelmuth","Clojure","109"
"danielmiladinov","Clojure","14"
"pangloss","Clojure","47"
"kenrestivo","Clojure","69"
"ashenfad","Clojure","35"
"mpenet","Clojure","867"
"paulbutcher","Clojure","15"
"noisesmith","Clojure","158"
"moonpxi","Clojure","219"
"ulsa","Clojure","22"
"maheshpj","Clojure","78"
"r0man","Clojure","844"
"skanev","Clojure","41"
"Roxxi","Clojure","88"
"namin","Clojure","80"
"jonpither","Clojure","137"
"halcat0x15a","Clojure","78"
"mtopolnik","Clojure","242"
"oldavids","Clojure","28"
"telent","Clojure","35"
"RagingRanek","Clojure","64"
"Foxboron","Clojure","104"
"npacemo","Clojure","22"
"hugoduncan","Clojure","921"
"lantiga","Clojure","92"
"mblair","Clojure","15"
"dgrnbrg","Clojure","93"
"blancas","Clojure","190"
"rogerallen","Clojure","247"
"farrellm","Clojure","72"
"xavi","Clojure","21"
"eightysteele","Clojure","90"
"wjlroe","Clojure","39"
"cprice-puppet","Clojure","131"
"zmaril","Clojure","198"
"elnopintan","Clojure","31"
"r4vi","Clojure","29"
"djpowell","Clojure","19"
"bouzuya","Clojure","20"
"borh","Clojure","49"
"oliyh","Clojure","48"
"kolov","Clojure","30"
"hraberg","Clojure","397"
"DrDoofenshmirtz","Clojure","17"
"emil0r","Clojure","110"
"Navgeet","Clojure","13"
"ragnard","Clojure","53"
"howech","Clojure","13"
"dmiller","Clojure","58"
"hans","Clojure","14"
"x-or","Clojure","20"
"dfuenzalida","Clojure","45"
"rplevy","Clojure","84"
"nelly-hateva","Clojure","15"
"mcl","Clojure","23"
"daveray","Clojure","38"
"matlux","Clojure","35"
"brandonbloom","Clojure","145"
"harto","Clojure","27"
"jittakal","Clojure","24"
"fogus","Clojure","295"
"timewald","Clojure","60"
"hyPiRion","Clojure","206"
"ctford","Clojure","195"
"glenjamin","Clojure","48"
"bheap","Clojure","18"
"andrewvc","Clojure","47"
"isaiah","Clojure","24"
"timmc","Clojure","91"
"mindbat","Clojure","11"
"overthink","Clojure","27"
"sgrove","Clojure","38"
"arohner","Clojure","70"
"erochest","Clojure","37"
"tobias","Clojure","454"
"aaronc","Clojure","111"
"bmaddy","Clojure","35"
"midpeter444","Clojure","58"
"amdonov","Clojure","27"
"aphyr","Clojure","254"
"cassiel","Clojure","167"
"ljie-PI","Clojure","18"
"marcesher","Clojure","122"
"jaycfields","Clojure","174"
"waldoppper","Clojure","14"
"lady-segfault","Clojure","38"
"ymizushi","Clojure","39"
"stevenarnold","Clojure","13"
"mwmitchell","Clojure","105"
"bayan","Clojure","98"
"phss","Clojure","44"
"micmarsh","Clojure","143"
"radeex","Clojure","13"
"amatus","Clojure","19"
"ggenikus","Clojure","33"
"dillius","Clojure","13"
"ikbrunel","Clojure","34"
"JacobNinja","Clojure","15"
"Chouser","Clojure","24"
"cmcfarlen","Clojure","18"
"vastus","Clojure","26"
"mooremo","Clojure","14"
"mishadoff","Clojure","100"
"osnr","Clojure","24"
"Jared314","Clojure","49"
"cyrem","Clojure","29"
"squiddle","Clojure","12"
"akloboucnik","Clojure","14"
"markuswappler","Clojure","76"
"PetrGlad","Clojure","12"
"spadin","Clojure","64"
"pepijndevos","Clojure","47"
"ChrisDevo","Clojure","41"
"ujihisa","Clojure","205"
"klauern","Clojure","10"
"franks42","Clojure","43"
"lazyval","Clojure","12"
"dbushenko","Clojure","98"
"samaaron","Clojure","203"
"remvee","Clojure","11"
"madeye-matt","Clojure","81"
"dedeibel","Clojure","54"
"Asakeron","Clojure","13"
"podviaznikov","Clojure","251"
"wordempire","Clojure","127"
"astoon","Clojure","52"
"jeremyheiler","Clojure","84"
"dakatapetrov","Clojure","45"
"emeka","Clojure","29"
"apatterson","Clojure","224"
"deltamualpha","Clojure","14"
"loganlinn","Clojure","386"
"caltelt","Clojure","13"
"rlbdv","Clojure","13"
"jobez","Clojure","15"
"guilespi","Clojure","90"
"bigs","Clojure","55"
"muraiki","Clojure","25"
"arthuredelstein","Clojure","76"
"NicMcPhee","Clojure","11"
"ZackGC","Clojure","22"
"jamesmacaulay","Clojure","45"
"rn-superg","Clojure","77"
"zachallaun","Clojure","35"
"ryanzverner","Clojure","19"
"AdamClements","Clojure","50"
"neotyk","Clojure","15"
"ouvanous","Clojure","10"
"ghoseb","Clojure","21"
"alexrobbins","Clojure","90"
"timothypratley","Clojure","90"
"Raynes","Clojure","486"
"jimpil","Clojure","178"
"kelveden","Clojure","36"
"bpoweski","Clojure","12"
"owainlewis","Clojure","460"
"ohpauleez","Clojure","100"
"augustl","Clojure","31"
"omaciel","Clojure","108"
"tsdh","Clojure","297"
"arr-ee","Clojure","10"
"fiatmoney","Clojure","29"
"dlokesh","Clojure","28"
"exot","Clojure","161"
"gworley3","Clojure","53"
"film42","Clojure","16"
"ntalbs","Clojure","104"
"reiddraper","Clojure","153"
"keppy","Clojure","31"
"shantanusharma","Clojure","54"
"philc","Clojure","10"
"jvillste","Clojure","67"
"dajac","Clojure","17"
"shanzi","Clojure","11"
"rahcola","Clojure","61"
"cderoove","Clojure","72"
"jstepien","Clojure","21"
"DanielReid","Clojure","10"
"ds300","Clojure","61"
"thewhitlockian","Clojure","51"
"hellonico","Clojure","221"
"mybuddymichael","Clojure","154"
"Gonzih","Clojure","83"
"arkdro","Clojure","114"
"ITEdge","Clojure","69"
"pasberth","Clojure","108"
"mimikrmvrr","Clojure","109"
"steveshogren","Clojure","54"
"djljr","Clojure","17"
"compmstr","Clojure","58"
"kendagriff","Clojure","59"
"halitalptekin","Clojure","37"
"rossputin","Clojure","160"
"rsachdeva","Clojure","37"
"coldnew","Clojure","79"
"AeroNotix","Clojure","16"
"humanitiesNerd","Clojure","39"
"AdamSaleh","Clojure","73"
"rhg","Clojure","69"
"bostonaholic","Clojure","42"
"satterly","Clojure","50"
"jbernard","Clojure","28"
"aboe76","Clojure","11"
"dsabanin","Clojure","183"
"profmartin","Clojure","29"
"alejandrogomez","Clojure","22"
"ivo-","Clojure","42"
"lynaghk","Clojure","71"
"kohyama","Clojure","17"
"Crazy-Owl","Clojure","20"
"jonasbehmer","Clojure","10"
"Ruiyun","Clojure","92"
"takeoutweight","Clojure","37"
"cassc","Clojure","44"
"chenyi","Clojure","74"
"stirfoo","Clojure","50"
"defectus","Clojure","35"
"hmisty","Clojure","46"
"oicawa","Clojure","37"
"pascalc","Clojure","44"
"DASpringate","Clojure","36"
"dimhold","Clojure","61"
"blueberry","Clojure","72"
"toroidal-code","Clojure","17"
"tomjack","Clojure","13"
"jehrhardt","Clojure","20"
"mtnygard","Clojure","11"
"kephale","Clojure","142"
"mobiusinversion","Clojure","188"
"timgalebach","Clojure","98"
"EFulmer","Clojure","32"
"dewaka","Clojure","18"
"pingles","Clojure","107"
"orb","Clojure","36"
"kilroysoft","Clojure","23"
"aqexwayi","Clojure","57"
"stuartsierra","Clojure","103"
"actionshrimp","Clojure","125"
"alandipert","Clojure","172"
"johncowie","Clojure","126"
"halgari","Clojure","143"
"dryman","Clojure","110"
"marynaaleksandrova","Clojure","11"
"AtKaaZ","Clojure","44"
"rteabeault","Clojure","11"
"MJB47","Clojure","21"
"ninjudd","Clojure","223"
"patrickboe","Clojure","11"
"mknoszlig","Clojure","17"
"liquidz","Clojure","109"
"zoldar","Clojure","49"
"jeth64","Clojure","25"
"FranklinChen","Clojure","13"
"rosti","Clojure","19"
"projectodd-ci","Clojure","26"
"mikecardwell","Clojure","13"
"evanescence","Clojure","617"
"white-pony","Clojure","19"
"wtfleming","Clojure","11"
"mwatson89","Clojure","27"
"frsfnrrg","Clojure","71"
"skuro","Clojure","16"
"shola","Clojure","28"
"eslick","Clojure","33"
"levand","Clojure","81"
"Morgawr","Clojure","43"
"MarcoPolo","Clojure","46"
"yayitswei","Clojure","15"
"khotyn","Clojure","50"
"jliuhtonen","Clojure","14"
"mikukopteff","Clojure","123"
"roars","Clojure","35"
"tfgordon","Clojure","14"
"ahinz","Clojure","36"
"pjlegato","Clojure","52"
"duelinmarkers","Clojure","31"
"pyr","Clojure","122"
"Harshavardhana","Clojure","22"
"Hayena","Clojure","16"
"jmindek","Clojure","22"
"boechat107","Clojure","146"
"jsyrjala","Clojure","118"
"netpyoung","Clojure","22"
"otfrom","Clojure","10"
"eakron","Clojure","14"
"avishai-ish-shalom","Clojure","22"
"anjensan","Clojure","25"
"pron","Clojure","125"
"pubot","Clojure","67"
"mortuosplango","Clojure","54"
"armhold","Clojure","23"
"pgr0ss","Clojure","43"
"compwron","Clojure","16"
"canweriotnow","Clojure","52"
"winks","Clojure","17"
"wagjo","Clojure","116"
"roman","Clojure","24"
"vgrocha","Clojure","44"
"tie-rack","Clojure","18"
"mrhooray","Clojure","63"
"stanislas","Clojure","17"
"akhudek","Clojure","34"
"noahlz","Clojure","69"
"ghadishayban","Clojure","26"
"inchingforward","Clojure","166"
"Nectarineimp","Clojure","18"
"FlorianO","Clojure","15"
"mtbkapp","Clojure","26"
"derekchiang","Clojure","20"
"Kevin30309","Clojure","11"
"djanatyn","Clojure","40"
"blinks","Clojure","17"
"bobby","Clojure","74"
"thatismatt","Clojure","38"
"ionathan","Clojure","13"
"lambdatronic","Clojure","99"
"yuriyzubarev","Clojure","29"
"nb","Clojure","51"
"guv","Clojure","10"
"ir4y","Clojure","41"
"gideonite","Clojure","25"
"robertjlooby","Clojure","78"
"danhammer","Clojure","51"
"methylene","Clojure","23"
"timmolderez","Clojure","10"
"vijaykiran","Clojure","24"
"kwef","Clojure","77"
"davidsantiago","Clojure","59"
"rboyd","Clojure","33"
"evanspa","Clojure","36"
"kbagstad","Clojure","18"
"bitsai","Clojure","70"
"nicklewis","Clojure","78"
"davber","Clojure","35"
"jduey","Clojure","16"
"aesterline","Clojure","31"
"magnars","Clojure","23"
"noprompt","Clojure","253"
"dalkvist","Clojure","14"
"briancain","Clojure","82"
"stefc","Clojure","18"
"dawiedotcom","Clojure","25"
"nickflux","Clojure","14"
"siscia","Clojure","59"
"vemv","Clojure","47"
"eigenhombre","Clojure","71"
"johnchapin","Clojure","22"
"ForNeVeR","Clojure","58"
"emiln","Clojure","25"
"jchauncey","Clojure","86"
"timohu","Clojure","13"
"lwf","Clojure","16"
"MonkeySleeve","Clojure","18"
"samrat","Clojure","26"
"avh4","Clojure","56"
"Wilfred","Clojure","84"
"mtomko","Clojure","79"
"krageon","Clojure","58"
"alxlit","Clojure","13"
"andeemarks","Clojure","20"
"EvilTuinhekjeNL","Clojure","33"
"cdpjenkins","Clojure","11"
"clojens","Clojure","134"
"carvil","Clojure","16"
"aysylu","Clojure","49"
"mudphone","Clojure","101"
"rtircher","Clojure","28"
"saebyn","Clojure","11"
"camelpunch","Clojure","30"
"dylon","Clojure","15"
"JeremS","Clojure","145"
"tiagoantao","Clojure","13"
"galdolber","Clojure","86"
"mapleoin","Clojure","45"
"sihil","Clojure","80"
"joelittlejohn","Clojure","68"
"JoergM","Clojure","10"
"emlyn","Clojure","42"
"Kcirson","Clojure","10"
"jscrane","Clojure","45"
"seeflanigan","Clojure","14"
"tsantos","Clojure","13"
"zenna","Clojure","62"
"jebberjeb","Clojure","19"
"rodnaph","Clojure","102"
"ostronom","Clojure","100"
"filippovitale","Clojure","52"
"rohshall","Clojure","17"
"gsnewmark","Clojure","106"
"haruyama","Clojure","37"
"trevorbernard","Clojure","146"
"bodil","Clojure","80"
"ray1729","Clojure","39"
"dgellow","Clojure","32"
"jakubholynet","Clojure","15"
"duck1123","Clojure","72"
"mnemnion","Clojure","102"
"arkangelofkaos","Clojure","10"
"xcarroll","Clojure","14"
"james-henderson","Clojure","225"
"alehander42","Clojure","12"
"michaelcrismali","Clojure","19"
"greynolds","Clojure","219"
"mateoconfeugo","Clojure","40"
"c-spencer","Clojure","37"
"ilshad","Clojure","78"
"pelle","Clojure","19"
"dmillett","Clojure","31"
"codemomentum","Clojure","11"
"semperos","Clojure","37"
"gilesbowkett","Clojure","16"
"bobwilliams","Clojure","28"
"bherrmann7","Clojure","10"
"alexander-yakushev","Clojure","140"
"Lepetere","Clojure","12"
"schani","Clojure","51"
"MichaelBlume","Clojure","28"
"kovasb","Clojure","17"
"konrad-garus","Clojure","12"
"zk","Clojure","67"
"skatenerd","Clojure","68"
"honza","Clojure","16"
"quoll","Clojure","21"
"polygloton","Clojure","65"
"benashford","Clojure","21"
"thiagotnunes","Clojure","53"
"Paul-Schliep","Clojure","11"
"letronje","Clojure","52"
"marianoguerra","Clojure","56"
"gigasquid","Clojure","131"
"bruceadams","Clojure","61"
"puredanger","Clojure","42"
"stfactual","Clojure","11"
"psarando","Clojure","38"
"tmoerman","Clojure","35"
"Leonidas-from-XIV","Clojure","23"
"richhickey","Clojure","33"
"rafasf","Clojure","19"
"stubillwhite","Clojure","16"
"iperdomo","Clojure","47"
"yuushimizu","Clojure","40"
"djey9538","Clojure","14"
"ashafa","Clojure","14"
"mperdikeas","Clojure","10"
"Sebastiansen","Clojure","20"
"Th3Unkn0wn","Clojure","35"
"bkoutsky","Clojure","11"
"tbatchelli","Clojure","104"
"eprunier","Clojure","113"
"danielfm","Clojure","56"
"piranha","Clojure","18"
"alexott","Clojure","107"
"taylorSando","Clojure","32"
"mediocregopher","Clojure","115"
"anttti","Clojure","10"
"ikitommi","Clojure","22"
"ShaneKilkelly","Clojure","29"
"tjg","Clojure","107"
"mjg123","Clojure","61"
"maxcountryman","Clojure","58"
"thom-leggett","Clojure","32"
"crisptrutski","Clojure","10"
"cbilson","Clojure","10"
"etosch","Clojure","18"
"aleksandersumowski","Clojure","11"
"jmorton","Clojure","20"
"peter-fogg","Clojure","28"
"osbert","Clojure","70"
"josteink","Clojure","17"
"kanshi255","Clojure","12"
"viperscape","Clojure","15"
"ghubber","Clojure","60"
"supernullset","Clojure","27"
"zeroem","Clojure","28"
"ezand","Clojure","37"
"vhbit","Clojure","16"
"thheller","Clojure","80"
"sojoner","Clojure","55"
"mrowe","Clojure","61"
"JvJ","Clojure","17"
"BenGlasser","Clojure","30"
"hanyong","Clojure","12"
"markgunnels","Clojure","14"
"nicolas-varaschin","Clojure","18"
"cmiles74","Clojure","11"
"nitinpunjabi","Clojure","33"
"jonase","Clojure","41"
"davidrupp","Clojure","31"
"daryldudey","Clojure","13"
"branan","Clojure","22"
"mischov","Clojure","38"
"Pance","Clojure","57"
"odf","Clojure","18"
"gnarmis","Clojure","23"
"kylehodgson","Clojure","13"
"tonyseing","Clojure","28"
"daemianmack","Clojure","39"
"ahitrin","Clojure","15"
"gmoomau","Clojure","40"
"number23","Clojure","17"
"gruiz17","Clojure","21"
"fimmtiu","Clojure","40"
"ajroetker","Clojure","17"
"dmacdougall","Clojure","12"
"Ewen0","Clojure","15"
"nhu313","Clojure","15"
"hrathod","Clojure","14"
"dfeltey","Clojure","15"
"sabraham","Clojure","45"
"invaliduser","Clojure","10"
"kerinin","Clojure","15"
"BlanceXR","Clojure","17"
"ieure","Clojure","13"
"abscondment","Clojure","17"
"hausdorff","Clojure","14"
"TheCodEx","Clojure","10"
"monsanto","Clojure","133"
"pmonks","Clojure","77"
"bivory","Clojure","16"
"robbieh","Clojure","15"
"sramsay","Clojure","28"
"marcindziedzic","Clojure","24"
"nipra","Clojure","43"
"zkim","Clojure","36"
"Oregu","Clojure","19"
"ryangreenhall","Clojure","51"
"dpp","Clojure","13"
"jimm","Clojure","19"
"kevinmershon","Clojure","17"
"paulosuzart","Clojure","16"
"kanaka","Clojure","43"
"dribnet","Clojure","37"
"masverba","Clojure","15"
"gar3thjon3s","Clojure","21"
"formularrr","Clojure","16"
"ivajloip","Clojure","14"
"brehaut","Clojure","23"
"andts","Clojure","37"
"peeb","Clojure","60"
"smaak","Clojure","58"
"matthewphilyaw","Clojure","22"
"cgag","Clojure","66"
"arkx","Clojure","10"
"martopopov","Clojure","12"
"nikola1","Clojure","17"
"chivankich","Clojure","10"
"emandres","Clojure","11"
"ckuttruff","Clojure","27"
"lsolbach","Clojure","92"
"unclebob","Clojure","10"
"stream1984","Clojure","35"
"whamtet","Clojure","11"
"tranchis","Clojure","30"
"SebastianBauersfeld","Clojure","14"
"jkk","Clojure","74"
"dcmoore","Clojure","24"
"veselov-ka","Clojure","37"
"timvisher","Clojure","21"
"conchulio","Clojure","15"
"JouisWalker","Clojure","46"
"stuarthalloway","Clojure","54"
"marcliberatore","Clojure","24"
"fractaloop","Clojure","14"
"rapala","Clojure","66"
"lionandoil","Clojure","16"
"bwhmather","Clojure","12"
"ccann","Clojure","22"
"Bost","Clojure","53"
"ksenor","Clojure","11"
"zeremit","Clojure","30"
"xeqi","Clojure","71"
"borkdude","Clojure","16"
"neatonk","Clojure","33"
"recursor94","Clojure","36"
"pedromsantos","Clojure","16"
"retiman","Clojure","21"
"rylo","Clojure","44"
"nickbarnwell","Clojure","21"
"verdammelt","Clojure","23"
"ruedigergad","Clojure","125"
"fodder008","Clojure","25"
"dentrado","Clojure","14"
"qerub","Clojure","36"
"sinemetu1","Clojure","10"
"phiat","Clojure","95"
"nez","Clojure","33"
"haosdent","Clojure","17"
"kevin1024","Clojure","10"
"hsestupin","Clojure","19"
"quile","Clojure","51"
"slagyr","Clojure","118"
"acieroid","Clojure","10"
"ttalvitie","Clojure","15"
"bbirec","Clojure","11"
"niclasmeier","Clojure","13"
"28","Clojure","37"
"oneness","Clojure","16"
"paulbellamy","Clojure","37"
"ddellacosta","Clojure","52"
"ddeaguiar","Clojure","33"
"vgeshel","Clojure","37"
"mthvedt","Clojure","37"
"petterik","Clojure","12"
"ashenwolf","Clojure","19"
"jimbarritt","Clojure","50"
"jizhang","Clojure","22"
"h908714124","Clojure","48"
"ulises","Clojure","22"
"pbalduino","Clojure","24"
"adamwynne","Clojure","23"
"redline6561","Clojure","16"
"fespino","Clojure","42"
"s-k","Clojure","16"
"maxbrunsfeld","Clojure","41"
"sleeptillseven","Clojure","12"
"masatonagai","Clojure","13"
"robert-stuttaford","Clojure","37"
"tarsius","Clojure","12"
"yikebocai","Clojure","30"
"timgluz","Clojure","29"
"pyrocat101","Clojure","31"
"arrdem","Clojure","147"
"davidleibovic","Clojure","23"
"giorgio-v","Clojure","13"
"hdenk","Clojure","25"
"steerio","Clojure","15"
"cap10morgan","Clojure","30"
"seye111","Clojure","13"
"Riveascore","Clojure","11"
"laurentpetit","Clojure","18"
"gtrak","Clojure","36"
"alpian","Clojure","26"
"odyssomay","Clojure","35"
"okunishinishi","Clojure","21"
"kocubinski","Clojure","27"
"ReDetection","Clojure","17"
"create-philipp-ullmann","Clojure","11"
"zetafish","Clojure","14"
"totakke","Clojure","22"
"lbeschastny","Clojure","40"
"tavisrudd","Clojure","15"
"mullr","Clojure","13"
"tolitius","Clojure","29"
"apawlicka","Clojure","22"
"hlatki","Clojure","14"
"nicobalestra","Clojure","12"
