"actor","repository_language","pushes"
"zmetcalf","VimL","21"
"codecure","VimL","12"
"oxnz","VimL","54"
"brysgo","VimL","66"
"garrettoreilly","VimL","85"
"shadowfax-chc","VimL","73"
"cinghiopinghio","VimL","88"
"embear","VimL","27"
"t6d","VimL","55"
"m4i","VimL","19"
"jiangjun1990","VimL","13"
"narkisr","VimL","43"
"SirReal","VimL","149"
"Marslo","VimL","43"
"majutsushi","VimL","259"
"BjRo","VimL","52"
"markoudev","VimL","15"
"leouieda","VimL","33"
"EinfachToll","VimL","46"
"lpomfrey","VimL","233"
"mbedna","VimL","271"
"jonmaim","VimL","15"
"FreekKalter","VimL","77"
"vyorkin","VimL","61"
"ck3g","VimL","12"
"Qiling-Bo","VimL","12"
"acook","VimL","36"
"uggedal","VimL","444"
"wywong","VimL","115"
"thooams","VimL","182"
"cppcho","VimL","84"
"chastell","VimL","329"
"lightblade","VimL","34"
"scintill","VimL","23"
"Genki-S","VimL","121"
"jalcine","VimL","164"
"hisasann","VimL","33"
"Leovim","VimL","17"
"okamurayasuyuki","VimL","93"
"YannickDa","VimL","27"
"fphilipe","VimL","22"
"zmughal","VimL","80"
"korin","VimL","61"
"nichtich","VimL","17"
"AndrewRadev","VimL","173"
"riaf","VimL","10"
"mantoni","VimL","28"
"bjzhush","VimL","75"
"zjrosen1","VimL","43"
"Yves-T","VimL","15"
"vsnake01","VimL","24"
"dusty-playground","VimL","10"
"fakelbst","VimL","41"
"ckeschnat","VimL","129"
"borisguery","VimL","15"
"K-Phoen","VimL","42"
"robhuang","VimL","15"
"totte","VimL","10"
"crashmaster","VimL","61"
"chrissexton","VimL","27"
"tenshiPure","VimL","199"
"shaohao","VimL","32"
"DirkR","VimL","14"
"mifix","VimL","17"
"kouno","VimL","22"
"tek","VimL","170"
"osyo-manga","VimL","397"
"succi0303","VimL","16"
"linuxabc","VimL","98"
"sordina","VimL","35"
"marutanm","VimL","12"
"jtwaleson","VimL","16"
"ekoeppen","VimL","22"
"Brrrutal","VimL","11"
"coldfog","VimL","18"
"ksk33","VimL","68"
"artmees","VimL","129"
"mathie","VimL","41"
"largetalk","VimL","86"
"magicdrive","VimL","242"
"godfat","VimL","32"
"ssoriche","VimL","49"
"GilbertSun","VimL","33"
"caiofilipini","VimL","13"
"edelprino","VimL","14"
"dbsr","VimL","106"
"mafrosis","VimL","160"
"mikeage","VimL","70"
"blogsoso","VimL","21"
"nicolaslazartekaqui","VimL","10"
"mandre","VimL","34"
"talek","VimL","76"
"id774","VimL","217"
"ShengYun","VimL","145"
"junegunn","VimL","566"
"todoa2c","VimL","21"
"chavezgu","VimL","18"
"sgur","VimL","333"
"dfang","VimL","16"
"bkzl","VimL","111"
"andrewberls","VimL","26"
"saihoooooooo","VimL","116"
"abhishekkr","VimL","58"
"ymx","VimL","28"
"fcamel","VimL","42"
"othree","VimL","179"
"robcsi","VimL","49"
"barosl","VimL","97"
"bdryanovski","VimL","60"
"jpalmer","VimL","22"
"justin8","VimL","161"
"sychen","VimL","23"
"arton0306","VimL","40"
"kosl90","VimL","86"
"brianstorti","VimL","28"
"captbaritone","VimL","55"
"Satshabad","VimL","38"
"zackshen","VimL","36"
"zmanji","VimL","101"
"mauidude","VimL","22"
"edgauthier","VimL","10"
"doy","VimL","35"
"lifuxianoa","VimL","20"
"just1602","VimL","43"
"liangxianzhe","VimL","19"
"stdrickforce","VimL","38"
"mitchellwrosen","VimL","11"
"davidzchen","VimL","46"
"zhangcaiyan","VimL","22"
"itchyny","VimL","799"
"chikim","VimL","10"
"grawity","VimL","306"
"turing1988","VimL","44"
"ashleyblackmore","VimL","35"
"zinthemoney","VimL","23"
"tybenz","VimL","33"
"rlgeb","VimL","26"
"syhkiller","VimL","17"
"ShadowStar","VimL","138"
"lazywei","VimL","33"
"troygnichols","VimL","18"
"karljs","VimL","65"
"hinikato","VimL","20"
"iauns","VimL","216"
"demonyangyue","VimL","56"
"jfun","VimL","13"
"kashewnuts","VimL","121"
"dkarapetyan","VimL","14"
"zukimochi","VimL","57"
"thurloat","VimL","30"
"cldershem","VimL","18"
"shuhei","VimL","22"
"vitaly","VimL","14"
"insidepower","VimL","36"
"yoppi","VimL","33"
"nabetama","VimL","86"
"progressions","VimL","16"
"takatoshi","VimL","82"
"leandronsp","VimL","24"
"monokrome","VimL","194"
"tw4452852","VimL","92"
"chrisfrazier0","VimL","56"
"blaenk","VimL","35"
"librett0","VimL","40"
"andrewsardone","VimL","20"
"mgoral","VimL","52"
"bloy","VimL","118"
"unphased","VimL","285"
"alemedeiros","VimL","35"
"xinleibird","VimL","303"
"martxel","VimL","79"
"dangra","VimL","18"
"vlad003","VimL","23"
"vbarbarosh","VimL","11"
"axujen","VimL","145"
"fredcamps","VimL","29"
"mikecanann","VimL","25"
"shrayas","VimL","28"
"netpyoung","VimL","26"
"arkottke","VimL","14"
"ethanvandenberg22","VimL","59"
"sjoness","VimL","24"
"hobofan","VimL","12"
"jefflarkin","VimL","18"
"hassanrom","VimL","70"
"arw180","VimL","15"
"TomT0m","VimL","41"
"kennith","VimL","19"
"NapoleonWils0n","VimL","65"
"arkanus","VimL","14"
"dirkwallenstein","VimL","42"
"ccolorado","VimL","69"
"austintaylor","VimL","32"
"coaxmetal","VimL","40"
"fabiomcosta","VimL","87"
"kammy","VimL","11"
"ajanauskas","VimL","29"
"chevett","VimL","86"
"brandoniffert","VimL","130"
"jonaustin","VimL","51"
"rzabcik","VimL","92"
"lattera","VimL","16"
"erickpintor","VimL","46"
"joshdick","VimL","49"
"akerl","VimL","46"
"jiahut","VimL","25"
"STAR-ZERO","VimL","74"
"takei-shg","VimL","67"
"elzr","VimL","17"
"nickhentschel","VimL","57"
"andybluntish","VimL","56"
"pdtpatrick","VimL","16"
"shweppsie","VimL","10"
"yougukepp","VimL","147"
"cadusk","VimL","58"
"csand","VimL","30"
"cknadler","VimL","105"
"gfontenot","VimL","44"
"thomas41546","VimL","12"
"mattboehm","VimL","61"
"chncwang","VimL","19"
"eXeC64","VimL","18"
"liuxd","VimL","11"
"t93","VimL","28"
"CandySunPlus","VimL","91"
"ericvw","VimL","31"
"iori-o","VimL","134"
"hachibeeDI","VimL","251"
"fannheyward","VimL","17"
"kyouryuukunn","VimL","13"
"dyng","VimL","26"
"samuelololol","VimL","71"
"gguimaraesbr","VimL","63"
"gsf","VimL","22"
"solar","VimL","15"
"jdonaldson","VimL","227"
"bradzeis","VimL","16"
"devnall","VimL","17"
"koterpillar","VimL","40"
"kaleb","VimL","28"
"jao","VimL","34"
"osandov","VimL","64"
"kballard","VimL","19"
"cyphactor","VimL","60"
"koden-km","VimL","48"
"treed","VimL","53"
"jcelliott","VimL","76"
"tkkbn","VimL","59"
"sjl","VimL","34"
"noahfrederick","VimL","141"
"b-ryan","VimL","133"
"jcracknell","VimL","16"
"nbari","VimL","144"
"someboddy","VimL","89"
"jcmuller","VimL","52"
"orangejulius","VimL","38"
"bgrohman","VimL","19"
"dagon666","VimL","61"
"vastbinderj","VimL","25"
"ThaWeatherman","VimL","25"
"johnnyfuchs","VimL","13"
"jfrazelle","VimL","10"
"Coornail","VimL","57"
"talha131","VimL","140"
"calebsmith","VimL","39"
"cyphus","VimL","20"
"suhridsatyal","VimL","21"
"oracal","VimL","19"
"danirod","VimL","10"
"exchgr","VimL","136"
"wyantb","VimL","12"
"mrgleeco","VimL","31"
"oliv5","VimL","86"
"bpeebles","VimL","15"
"CaptainOfCrush","VimL","40"
"sac2171","VimL","21"
"trotha01","VimL","31"
"maxdavid","VimL","19"
"dcapwell","VimL","22"
"carno","VimL","117"
"srhaber","VimL","29"
"stadniklksndr","VimL","25"
"bfontaine","VimL","98"
"brianc","VimL","17"
"bitboxer","VimL","56"
"toonsend","VimL","21"
"willywutang","VimL","10"
"mcls","VimL","27"
"NanoXD","VimL","132"
"bahelms","VimL","37"
"liujoey","VimL","11"
"jyelloz","VimL","14"
"joshtronic","VimL","22"
"mattben","VimL","23"
"milch","VimL","21"
"roobert","VimL","257"
"ashishb","VimL","60"
"Blue-Dog-Archolite","VimL","13"
"Kocha","VimL","80"
"peplin","VimL","61"
"jose-espinosa","VimL","17"
"mwcz","VimL","19"
"alexrudy","VimL","10"
"motemen","VimL","24"
"PaprikaZ","VimL","12"
"flrngel","VimL","11"
"wookiehangover","VimL","14"
"adambiggs","VimL","36"
"jasonmorganson","VimL","73"
"jojoyuji","VimL","46"
"julionc","VimL","29"
"wych42","VimL","16"
"tomaszwojcik","VimL","34"
"thomaspeklak","VimL","47"
"hmaarrfk","VimL","22"
"zenazn","VimL","57"
"rsb","VimL","17"
"mindriot101","VimL","454"
"kumattau","VimL","46"
"ynkdir","VimL","145"
"gmoothart","VimL","61"
"dblandin","VimL","46"
"shapeshed","VimL","50"
"ajashton","VimL","41"
"josjac","VimL","15"
"ndaversa","VimL","11"
"rafamoreira","VimL","56"
"Happy-Dude","VimL","317"
"kevna","VimL","74"
"sbodomerle","VimL","37"
"ZyX-I","VimL","380"
"fweep","VimL","98"
"jbbarth","VimL","19"
"mattly","VimL","85"
"ameech","VimL","43"
"jtsao22","VimL","27"
"jm3","VimL","114"
"samuelsimoes","VimL","35"
"askedrelic","VimL","69"
"lornix","VimL","101"
"jakl","VimL","51"
"ks111777","VimL","104"
"blevinstein","VimL","49"
"StealthAsimov","VimL","62"
"nkouevda","VimL","56"
"swarmer","VimL","27"
"japaric","VimL","29"
"mhinz","VimL","664"
"dwieeb","VimL","31"
"zenzike","VimL","10"
"pgraham","VimL","26"
"hockeybuggy","VimL","78"
"shusay","VimL","22"
"deibit","VimL","123"
"marianogabriels","VimL","31"
"mengzhuo","VimL","33"
"diffsky","VimL","112"
"suvene","VimL","14"
"jancarloviray","VimL","82"
"hhulkko","VimL","30"
"4thethrillofit","VimL","23"
"prendradjaja","VimL","58"
"SimonEbner","VimL","37"
"mortik","VimL","49"
"vkochan","VimL","10"
"RyanMcG","VimL","17"
"douzifly","VimL","11"
"abishekk92","VimL","10"
"wmvarney","VimL","14"
"cha55son","VimL","53"
"ckw","VimL","124"
"benley","VimL","47"
"ajnsit","VimL","13"
"theaeolianmachine","VimL","29"
"BrianAker","VimL","15"
"sreeharsha-m","VimL","15"
"tadeas","VimL","13"
"0xBADDCAFE","VimL","72"
"artemave","VimL","25"
"ShawnHuang","VimL","87"
"gezpage","VimL","86"
"bcachet","VimL","52"
"yugal","VimL","59"
"ahluntang","VimL","50"
"joshuarh","VimL","191"
"Nilithus","VimL","19"
"colinwren","VimL","28"
"weynsee","VimL","134"
"sdpfoue","VimL","14"
"dhruvasagar","VimL","184"
"Amesists","VimL","15"
"hippipp","VimL","22"
"enaeseth","VimL","20"
"sodapopcan","VimL","73"
"cbeach","VimL","22"
"mariovisic","VimL","12"
"torrancew","VimL","10"
"dennisreimann","VimL","12"
"jaapie","VimL","60"
"russell","VimL","177"
"mvillena3","VimL","25"
"taketwo","VimL","19"
"hoest","VimL","141"
"NicolasCARPi","VimL","27"
"blakki","VimL","13"
"bolasblack","VimL","37"
"bcaccinolo","VimL","101"
"thenoseman","VimL","108"
"Treggats","VimL","28"
"tomasv","VimL","54"
"monstermunchkin","VimL","19"
"sunaot","VimL","24"
"joelkuiper","VimL","18"
"BeyondIM","VimL","155"
"kdmurray91","VimL","191"
"DawidJanczak","VimL","16"
"zaiste","VimL","25"
"chrismdp","VimL","10"
"apieceofredcloth","VimL","26"
"chendong2012","VimL","113"
"yashigani","VimL","19"
"guumaster","VimL","32"
"sarumont","VimL","33"
"Jaymon","VimL","52"
"drewvanstone","VimL","101"
"nottombrown","VimL","29"
"mcrute","VimL","24"
"jens-na","VimL","54"
"amadeus","VimL","126"
"blighli","VimL","15"
"dtinth","VimL","20"
"rhex","VimL","41"
"panagosg7","VimL","15"
"alinpopa","VimL","82"
"JanAhrens","VimL","25"
"andredublin","VimL","64"
"wanderer","VimL","65"
"jezcope","VimL","78"
"lyubenblagoev","VimL","74"
"syl20bnr","VimL","78"
"CLUSTERfoo","VimL","55"
"Keithbsmiley","VimL","296"
"hardened-apple","VimL","60"
"eddyxu","VimL","35"
"chrisbra","VimL","175"
"fsquillace","VimL","44"
"p8952","VimL","13"
"muratas","VimL","106"
"vicramon","VimL","31"
"softmoth","VimL","34"
"biskark","VimL","31"
"cuzelac","VimL","36"
"huangyingw","VimL","169"
"natehefner","VimL","17"
"adelarsq","VimL","134"
"chernando","VimL","31"
"kamykaze","VimL","106"
"Mishail","VimL","16"
"amiel","VimL","73"
"danndalf","VimL","15"
"mesuutt","VimL","59"
"mxw","VimL","65"
"andrewfader","VimL","11"
"RussMartinez","VimL","34"
"rschmukler","VimL","33"
"rudylee","VimL","43"
"smutch","VimL","85"
"seanbr","VimL","77"
"Juanxo","VimL","17"
"AlissonLinhares","VimL","22"
"textbite","VimL","29"
"bsidhom","VimL","17"
"jdwelch","VimL","16"
"pietrushnic","VimL","61"
"kwilczynski","VimL","23"
"h2ero","VimL","181"
"crosbymichael","VimL","138"
"JoshuaEstes","VimL","42"
"jivagoalves","VimL","23"
"hanzhichao2000","VimL","14"
"lsdr","VimL","34"
"jhuntwork","VimL","43"
"poeks","VimL","60"
"datanoise","VimL","85"
"jgors","VimL","185"
"qbbr","VimL","34"
"imkmf","VimL","35"
"dobrite","VimL","19"
"thcipriani","VimL","108"
"lbzhung","VimL","17"
"EdenTsai","VimL","15"
"pointtonull","VimL","177"
"mr-linch","VimL","12"
"thinksalot","VimL","61"
"haya14busa","VimL","112"
"alejandrogomez","VimL","29"
"joker1007","VimL","47"
"gabrielrios","VimL","58"
"parthibanloganathan","VimL","40"
"coot","VimL","47"
"JustArchi","VimL","169"
"vickaita","VimL","19"
"corpix","VimL","90"
"cage433","VimL","32"
"kurkale6ka","VimL","393"
"davidszotten","VimL","31"
"JURUJURUboy","VimL","12"
"waveFrontSet","VimL","46"
"jviotti","VimL","23"
"gtmanfred","VimL","35"
"willpragnell","VimL","43"
"josacar","VimL","84"
"bymathias","VimL","90"
"xhoskin","VimL","37"
"viroulep","VimL","53"
"boris-petrov","VimL","152"
"lluisYasT","VimL","56"
"complex857","VimL","155"
"k-takami","VimL","15"
"flavius","VimL","27"
"bw1","VimL","11"
"heigler","VimL","19"
"jeyb","VimL","14"
"bling","VimL","833"
"ChristophMartin","VimL","10"
"kryskool","VimL","27"
"FuDesign2008","VimL","389"
"tenten0213","VimL","41"
"billbillington","VimL","25"
"harshalbhakta","VimL","30"
"g-rutter","VimL","25"
"gpicchiarelli","VimL","51"
"rubasov","VimL","26"
"jllopis","VimL","25"
"loyalpartner","VimL","66"
"404d","VimL","66"
"p-m-p","VimL","24"
"dbuch","VimL","26"
"utiwa","VimL","38"
"kusk","VimL","55"
"pkazmierczak","VimL","33"
"hk4nsuke","VimL","25"
"pulsation","VimL","16"
"changa","VimL","58"
"Oscarlsson","VimL","16"
"svenhertle","VimL","49"
"cnrk","VimL","54"
"fracek","VimL","41"
"tuxcanfly","VimL","26"
"grsmv","VimL","53"
"koba04","VimL","14"
"kAworu","VimL","42"
"parantapa","VimL","66"
"wookayin","VimL","11"
"jespino","VimL","31"
"mwhara","VimL","42"
"mictadlo","VimL","13"
"dietsche","VimL","195"
"mostlygeek","VimL","37"
