"actor","repository_language","pushes"
"DeepDiver1975","Java","143"
"keenonkites","Java","25"
"l1fe","Java","52"
"tcarver","Java","201"
"kovzol","Java","2412"
"mikehearn","Java","26"
"zoso10","Java","39"
"moliva","Java","10"
"amephraim","Java","36"
"dreambrother","Java","102"
"sigv","Java","55"
"tigger2014","Java","66"
"SkPhilipp","Java","26"
"loopezcesar","Java","24"
"Jake0oo0","Java","174"
"joshsh","Java","130"
"avanthay","Java","97"
"sfrink","Java","73"
"sander92","Java","31"
"RaphaelVogel","Java","22"
"ziky90","Java","19"
"secondsun","Java","366"
"oloflarsson","Java","737"
"ictrobot","Java","256"
"ruw","Java","160"
"james-f-gould","Java","40"
"ZDroid","Java","30"
"briangbutterfield","Java","69"
"gabert","Java","15"
"NathanSweet","Java","233"
"musiKk","Java","20"
"LeaFin","Java","63"
"deadok22","Java","229"
"livthomas","Java","38"
"swaldman","Java","150"
"dzmitrykashlach","Java","471"
"evanx","Java","73"
"thomas15v","Java","35"
"timmNygren","Java","16"
"nburek","Java","32"
"lizhaofreshplanet","Java","11"
"nsavageJVM","Java","207"
"schleichardt","Java","108"
"jackwilsdon","Java","68"
"thebrettd","Java","91"
"liosha2007","Java","114"
"fdangtran","Java","37"
"helpscore-scm","Java","117"
"okuda0715","Java","16"
"Unpublished","Java","58"
"MengZhang","Java","384"
"djazayeri","Java","796"
"almeida91","Java","26"
"JesusGavilan","Java","32"
"renatocf","Java","177"
"john-hill","Java","580"
"iriber","Java","79"
"manstis","Java","1015"
"bryanjimenez","Java","76"
"jeffzhengye","Java","49"
"battis","Java","304"
"jadielam","Java","16"
"ruudvanderweijde","Java","196"
"kohsuke","Java","1619"
"jvskriubakken","Java","26"
"majenkotech","Java","232"
"jmacauley","Java","57"
"sahiljindal1993","Java","51"
"Hellblazer","Java","342"
"mflorea","Java","610"
"dongshengbc","Java","43"
"swiggins83","Java","164"
"docjason","Java","43"
"mrmaffen","Java","106"
"Mauker1","Java","17"
"SharkHunter","Java","105"
"boeserwolf91","Java","18"
"Talon876","Java","173"
"kraluk","Java","69"
"adenaud","Java","40"
"sschoeb","Java","27"
"isep","Java","76"
"jonje","Java","40"
"Nilhcem","Java","62"
"hawkinswnaf","Java","57"
"romanzenka","Java","373"
"randyp","Java","200"
"qahweh","Java","20"
"Faryaab","Java","280"
"Shreeprabha","Java","55"
"qobe","Java","15"
"anilsaldhana","Java","494"
"sagarjha","Java","59"
"pobed2","Java","41"
"Sharasuke","Java","17"
"geeknbar","Java","40"
"mmacaula","Java","23"
"daejunpark","Java","54"
"ddurkin","Java","30"
"boes-matt","Java","38"
"Sparkz63","Java","16"
"halafi","Java","62"
"pinguet62","Java","23"
"dmlloyd","Java","841"
"MarcFavM2GL","Java","11"
"doylezdead","Java","84"
"sebastienjean","Java","242"
"hinerm","Java","985"
"gjeck","Java","10"
"atcmostafavi","Java","22"
"scottyab","Java","15"
"wolfeidau","Java","36"
"emmanuel-keller","Java","521"
"Hidendra","Java","318"
"jsmadja","Java","127"
"unkedeuxke","Java","66"
"AndrewPonyk","Java","105"
"brosander","Java","351"
"amolenaar","Java","282"
"oleborup","Java","333"
"adammurdoch","Java","535"
"lenguyensy","Java","29"
"Keridos","Java","54"
"tonisuter","Java","20"
"facenord-sud","Java","40"
"mehmetatas","Java","149"
"tendaitt","Java","56"
"dmnjohns","Java","150"
"glallopitzi","Java","48"
"fasseg","Java","533"
"dries007","Java","587"
"bkolesnyk","Java","72"
"nsabovic","Java","12"
"jonabbey","Java","319"
"yudiliu","Java","97"
"raphaelm","Java","270"
"LehmRob","Java","16"
"sababado","Java","109"
"tmpit","Java","11"
"philippgrubitzsch","Java","62"
"andrawaag","Java","50"
"kaysoky","Java","358"
"ysc","Java","40"
"michaelmosmann","Java","309"
"fusesource-ci","Java","571"
"eestikaa","Java","40"
"r2datical","Java","51"
"andrewgaul","Java","190"
"Nelspike","Java","26"
"justinedelson","Java","91"
"upcrob","Java","17"
"SteffenRandrup","Java","22"
"kylefernandadams","Java","12"
"phillipuniverse","Java","339"
"mr1337357","Java","11"
"adriancole","Java","1387"
"rpbouman","Java","72"
"ikiselev","Java","22"
"alokyadav","Java","12"
"masih","Java","85"
"taktod","Java","347"
"codenvymain","Java","89"
"swutest","Java","20"
"dlobue","Java","74"
"EvgeniyLyakhov","Java","41"
"amthompson","Java","76"
"jaredestern","Java","24"
"hurik","Java","44"
"olesakn","Java","48"
"openstreetmap-mirror","Java","1724"
"jawallace","Java","141"
"svn2github","Java","2739"
"dylanrjames","Java","83"
"treken","Java","204"
"Arihy","Java","39"
"dilipkrish","Java","159"
"ymarcon","Java","316"
"pentaho-skarmali","Java","233"
"lincolnthree","Java","1311"
"d0u0d0e","Java","20"
"cuber268","Java","32"
"menesty","Java","70"
"mattyb149","Java","223"
"lpireyn","Java","71"
"binout","Java","135"
"bchauvin","Java","131"
"BlissAppDev","Java","65"
"bmatthews68","Java","189"
"cdjackson","Java","97"
"jepp3","Java","41"
"wrongcoder","Java","133"
"n8fr8","Java","683"
"nuclearmistake","Java","289"
"IsaacGluck","Java","41"
"mcasperson","Java","404"
"weiway","Java","33"
"MartinRo","Java","110"
"pedroigor","Java","2065"
"TomazMartins","Java","98"
"aricem","Java","339"
"martijnvg","Java","484"
"tjarnold","Java","179"
"mattdrees","Java","65"
"arrived1","Java","146"
"marce155","Java","71"
"barta3","Java","42"
"erd","Java","86"
"gurupras","Java","231"
"danielpacak","Java","701"
"yukkigogo","Java","44"
"ovaleriotestingsoft","Java","14"
"arageli","Java","37"
"Ccook","Java","162"
"rmansoor","Java","432"
"jasonrutherglen","Java","10"
"sbordet","Java","168"
"jithunnair","Java","48"
"AdFad666","Java","151"
"SrsBusiness","Java","34"
"dennisfischer","Java","112"
"jakebiesinger","Java","86"
"interminator","Java","168"
"HatchCatch020","Java","19"
"typekpb","Java","140"
"bruderol","Java","42"
"oalsing","Java","106"
"demonixis","Java","99"
"taylorrobert","Java","25"
"TOGoS","Java","322"
"GraylinKim","Java","361"
"rstoyanchev","Java","396"
"vinglfm","Java","25"
"xmichaelx","Java","12"
"StefanKopieczek","Java","55"
"natcl","Java","70"
"khalilamdouni","Java","43"
"ouchadam","Java","402"
"KnutHelland","Java","45"
"tonytw1","Java","273"
"choefele","Java","36"
"zalox","Java","147"
"kushala2012","Java","146"
"jmcomets","Java","20"
"meip","Java","15"
"caguilar187","Java","19"
"nloyola","Java","356"
"jdockeray","Java","20"
"Alex-dit-Sean","Java","12"
"kd0kfo","Java","114"
"nullp2ike","Java","42"
"JeGa","Java","32"
"aogerov","Java","38"
"matejkobza","Java","104"
"dadoonet","Java","514"
"tartartartartar","Java","27"
"nastra","Java","73"
"fiddlerpianist","Java","10"
"aledsage","Java","711"
"scobal","Java","81"
"FinalF","Java","43"
"Predelnik","Java","24"
"moongato","Java","316"
"jcrbsa","Java","12"
"elk1n","Java","95"
"phubbard","Java","10"
"Morgothdev","Java","67"
"kuujo","Java","225"
"JeanLei","Java","142"
"ganzm","Java","180"
"jodastephen","Java","597"
"robxu9","Java","113"
"Thiagokairala","Java","83"
"dshalom","Java","10"
"kingcoyote","Java","28"
"anisbet","Java","95"
"geekyjulie","Java","18"
"WebsiteDeveloper","Java","61"
"jintaoguan","Java","196"
"MrBaNkS","Java","157"
"Marwzoor","Java","314"
"ymarcus93","Java","10"
"darkman2412","Java","41"
"tsdeng","Java","130"
"pcdv","Java","47"
"mwetter","Java","505"
"salaxy","Java","46"
"Latexi95","Java","17"
"gemcfadyen","Java","101"
"aleks-todorov","Java","12"
"jangalinski","Java","114"
"makkus","Java","1296"
"shinyquagsire23","Java","134"
"weiznich","Java","254"
"workspacerg","Java","32"
"thecopy","Java","79"
"frapeti","Java","233"
"Machir","Java","17"
"johnspart","Java","179"
"ijkilchenko","Java","38"
"AceSpades","Java","31"
"reprogrammer","Java","28"
"Crydust","Java","94"
"jean80it","Java","14"
"fredseadroid","Java","28"
"rayden7","Java","77"
"nxi","Java","159"
"jemise111","Java","14"
"rodlevy","Java","10"
"Aneudylab","Java","27"
"abun880007","Java","461"
"teratron","Java","22"
"pszals","Java","28"
"sola92","Java","80"
"gye-tgm","Java","10"
"iychoi","Java","103"
"MikereDD","Java","298"
"Shevchik","Java","1188"
"xkommando","Java","111"
"niode","Java","115"
"daboulet","Java","11"
"RobNamahoe","Java","61"
"jortal","Java","76"
"genxium","Java","30"
"tronador80","Java","10"
"wnameless","Java","500"
"Artiavis","Java","15"
"ivives","Java","19"
"pmarches","Java","50"
"nvanbenschoten","Java","20"
"zsxwing","Java","144"
"rutgerkok","Java","245"
"jiangrongyong","Java","109"
"rogerhu","Java","81"
"ChuGer","Java","74"
"grze","Java","31"
"tamtam180","Java","56"
"iam1492","Java","16"
"cyokin","Java","53"
"cpfl300","Java","43"
"hudec","Java","562"
"jinxt","Java","266"
"kirill-kornyakov","Java","136"
"RincLiu","Java","190"
"aschmidt89","Java","43"
"pavlobaron","Java","15"
"cllin","Java","79"
"Xesenix","Java","57"
"ko","Java","69"
"BobbySig","Java","142"
"UliceNix","Java","147"
"chenatu","Java","156"
"weitsai","Java","156"
"Danguilherme","Java","50"
"katszwn","Java","25"
"bejnan","Java","19"
"kanorimon","Java","47"
"huzhenjie","Java","50"
"aahlenst","Java","17"
"duqicauc","Java","155"
"weiht","Java","29"
"Ingo60","Java","140"
"eduardgamiao","Java","161"
"byrdkm17","Java","76"
"dafi","Java","59"
"hasalasurasinghe","Java","36"
"hammd1","Java","35"
"jaspertomas","Java","29"
"yegor256","Java","2299"
"L-dubs","Java","46"
"dterei","Java","31"
"Keda87","Java","25"
"oskarwiksten","Java","90"
"wubuqilai","Java","16"
"JamseRyu","Java","12"
"Haehnchen","Java","327"
"fanghuixing","Java","92"
"iface06","Java","164"
"Ancelin","Java","10"
"azadsalam","Java","40"
"bures","Java","60"
"yuki2006","Java","91"
"RaiMan","Java","295"
"barakm","Java","276"
"adamlavie","Java","344"
"iceandfire","Java","287"
"acraciun","Java","179"
"hrtlik","Java","14"
"luoqii","Java","62"
"kevinnoll","Java","38"
"arcao","Java","189"
"wuwenjie1992","Java","24"
"narcolepticsnowman","Java","33"
"troop","Java","43"
"UweTrottmann","Java","931"
"dragon5689","Java","44"
"noamt","Java","18"
"marksomnian","Java","49"
"achawla2012","Java","28"
"ekomiyama","Java","31"
"voff12","Java","60"
"ArnaudCourbiere","Java","67"
"F-I-D-O","Java","10"
"xorrizon","Java","36"
"ekohn","Java","15"
"pscherer413","Java","37"
"CacheCake","Java","128"
"andresmusetti","Java","42"
"arunmoezhi","Java","27"
"Mahdi-Rom","Java","285"
"wangjian2254","Java","156"
"kewangtw","Java","68"
"abn","Java","155"
"mtotschnig","Java","956"
"fmztsky","Java","41"
"Benedikt1992","Java","47"
"johannbarbie","Java","147"
"ericbv","Java","51"
"ksethi","Java","12"
"ueshin","Java","3827"
"ansell","Java","2047"
"mjk3979","Java","39"
"alejveloz","Java","115"
"haoyuan","Java","242"
"ZhSulta","Java","18"
"ksclarke","Java","260"
"nwparker","Java","11"
"RichardHightower","Java","285"
"normanmaurer","Java","1711"
"yoggy","Java","53"
"arzavj","Java","25"
"PsychedelicFOX","Java","14"
"jinqinghua","Java","92"
"dulizhao","Java","141"
"nikezono","Java","84"
"vanirmerger","Java","1466"
"tcotter89","Java","11"
"Crackerz","Java","33"
"nayuki","Java","131"
"ianhanniballake","Java","180"
"fengs","Java","35"
"dawguy","Java","28"
"JesusFreke","Java","70"
"madhuraman87","Java","20"
"khuranabalvinder","Java","74"
"mccxj","Java","130"
"TomLaMantia","Java","25"
"lins05","Java","106"
"vmohan7","Java","33"
"elliotfiske","Java","109"
"AtulSShephertz","Java","21"
"nityan","Java","40"
"jonobr1","Java","40"
"omarcuba","Java","71"
"ramankan","Java","143"
"usunyu","Java","567"
"jkcclemens","Java","310"
"RealAndyLawton","Java","82"
"Whitehawkx","Java","37"
"ctapobep","Java","387"
"gamerson","Java","1112"
"aeng","Java","681"
"lessthanoptimal","Java","250"
"wdxzs1985","Java","106"
"lilott8","Java","16"
"ganeshs","Java","869"
"go2zo","Java","73"
"k-code","Java","38"
"snoopycrimecop","Java","2497"
"jk1","Java","19"
"lkorth","Java","142"
"joakim-ribier","Java","34"
"nteissler","Java","54"
"nonamekm","Java","20"
"sarahlynn","Java","29"
"xyzlast","Java","20"
"whoshuu","Java","37"
"camcory","Java","336"
"cpeterso","Java","121"
"wesj","Java","34"
"PinZhang","Java","14"
"AiHe","Java","11"
"mubinov","Java","18"
"Epiphane","Java","73"
"jessehu","Java","25"
"steffanc","Java","49"
"hqm","Java","124"
"code4craft","Java","614"
"chelseazhai","Java","268"
"col-panic","Java","197"
"dennishendriksen","Java","928"
"kenshinnet","Java","581"
"petitJAM","Java","36"
"everclear--","Java","85"
"YoshiteruIwasaki","Java","183"
"meilers","Java","19"
"huiwq1990","Java","42"
"marutaru","Java","37"
"matthewtylerwood","Java","26"
"Zidane","Java","653"
"trevor-e","Java","34"
"danhawkes","Java","41"
"thomaselling","Java","14"
"luckyXin","Java","26"
"bequiet88","Java","47"
"XhmikosR","Java","27"
"Albinoman887","Java","175"
"seanf","Java","418"
"RyanGlScott","Java","177"
"psgs","Java","261"
"mBustamante","Java","22"
"mobios","Java","83"
"thdDude","Java","330"
"cnaude","Java","285"
"me4502","Java","1188"
"projectvismaya","Java","31"
"jseagull","Java","14"
"itaibenari","Java","11"
"Spidey01","Java","119"
"alexbud","Java","408"
"temasek","Java","3032"
"jamel","Java","60"
"1Rogue","Java","235"
"evgeniy-khist","Java","105"
"renzigalenzi","Java","74"
"tomsercu","Java","30"
"ooguy","Java","39"
"robertsebastian","Java","11"
"lukefiorante","Java","76"
"highlanderkev","Java","15"
"busylee999","Java","47"
"patmoore","Java","130"
"vietj","Java","761"
"javiersuweijie","Java","20"
"abhijitsarkar","Java","134"
"Chang-Hu","Java","137"
"evenaglia","Java","42"
"austiine04","Java","18"
"mmonti","Java","27"
"liamcardenas","Java","18"
"rohitkandhal","Java","110"
"mp911de","Java","92"
"WonderBeat","Java","53"
"slickrick","Java","1792"
"picaro","Java","35"
"doltem","Java","23"
"Voyager2k","Java","30"
"wbing520","Java","11"
"Neuronix2","Java","57"
"lnewson","Java","914"
"theragebox","Java","31"
"ZeroJim","Java","230"
"krzyk","Java","117"
"uycire","Java","30"
"funkygao","Java","420"
"DC37","Java","143"
"ndhcuong","Java","76"
"matthewmichihara","Java","91"
"jmcc0nn3ll","Java","1554"
"helliio","Java","68"
"RocShow","Java","27"
"freerkvandijk","Java","67"
"tkobayas","Java","51"
"harrywye","Java","435"
"rhzuffo","Java","38"
"portablejim","Java","34"
"kustosz","Java","64"
"tomwhite","Java","388"
"rahulj","Java","133"
"MiriamMarx","Java","100"
"gbehrmann","Java","434"
"rhegge","Java","27"
"cs160-q06","Java","21"
"jesuspatate","Java","94"
"xize","Java","617"
"rowanseymour","Java","1301"
"haavamoa","Java","133"
"imdreamrunner","Java","196"
"tmwsoft","Java","312"
"ffflorian","Java","20"
"waitwind","Java","288"
"intransit","Java","24"
"igodip","Java","83"
"bapjg","Java","786"
"steph789","Java","31"
"stuehmer","Java","766"
"ltackmann","Java","37"
"jaye1944","Java","11"
"fabaff","Java","184"
"drunkenvalley","Java","16"
"pimms","Java","267"
"wszf","Java","146"
"kemalerden","Java","24"
"luish000","Java","16"
"trulite","Java","17"
"lupfeliz","Java","145"
"wfmtooopa","Java","410"
"reshet","Java","55"
"gastonx99","Java","45"
"songaal","Java","287"
"goodplayer","Java","114"
"matsmaatson","Java","14"
"dzensystem","Java","3142"
"exoinvitemain","Java","1990"
"gavinking","Java","1269"
"Bonnadinho","Java","88"
"Rikkola","Java","348"
"Black-Prince","Java","1114"
"tolland","Java","22"
"Happyness","Java","20"
"xranby","Java","110"
"bdelbosc","Java","120"
"buckett","Java","327"
"k-kojak","Java","71"
"keepcalm444","Java","16"
"georgebyelas","Java","285"
"jakewins","Java","363"
"hasinthaindrajee","Java","44"
"andrea-bottoli","Java","88"
"bthj","Java","24"
"heroldus","Java","17"
"ptcmariano","Java","26"
"Darkhogg","Java","136"
"Dani7B","Java","128"
"hamnis","Java","160"
"StephanEwen","Java","112"
"phantomjinx","Java","350"
"ikarus23","Java","165"
"evilfer","Java","45"
"mmoqui","Java","514"
"Gris87","Java","475"
"kazhamiakin","Java","570"
"Ornicare","Java","159"
"lightoze","Java","50"
"andmos","Java","60"
"davidtoniolo","Java","111"
"eswdd","Java","271"
"BradStevenson","Java","15"
"matthesrieke","Java","343"
"karahiyo","Java","226"
"objectiser","Java","899"
"esaaksvu","Java","72"
"OmniBot","Java","197"
"michpetrov","Java","131"
"diegoceccarelli","Java","49"
"sergio-castro","Java","352"
"andreashappe","Java","37"
"smmf","Java","567"
"TaichiN","Java","918"
"stinkybh","Java","174"
"zhaqiang","Java","34"
"justayak","Java","43"
"krrrr38","Java","62"
"liisj","Java","12"
"patrickromstad","Java","16"
"gcastel","Java","35"
"shuhuai007","Java","985"
"D4rKn3sSyS","Java","94"
"pugwonk","Java","36"
"ebourg","Java","78"
"mzuehlke","Java","153"
"dejanb","Java","71"
"vlad-vorotilov","Java","130"
"gh289054531","Java","25"
"soulgalore","Java","392"
"wosiu","Java","154"
"sbesson","Java","461"
"MachFour","Java","34"
"waleed-dawood-confiz","Java","17"
"monsendag","Java","22"
"blendmaster345","Java","26"
"MrJack91","Java","68"
"sogasg","Java","76"
"aways","Java","1951"
"lguibert","Java","46"
"BMc08GT","Java","125"
"tiffanygo","Java","59"
"kaorihat","Java","68"
"jvalkeal","Java","252"
"sebkur","Java","540"
"diana-wang-qq","Java","217"
"cjferba","Java","168"
"teodormacicas","Java","150"
"dim-s","Java","60"
"stuntguy3000","Java","119"
"rcrichton","Java","160"
"joshmoore","Java","1293"
"kdmsnr","Java","100"
"pulasthi7","Java","137"
"johncowie","Java","30"
"vanryuji","Java","24"
"sushmitharaos","Java","41"
"krislibaeer","Java","441"
"slao","Java","37"
"ericweic63amg","Java","70"
"julienlancelot","Java","1131"
"hittepit","Java","51"
"dgriffon","Java","62"
"StuartLittlefair","Java","18"
"dimkir","Java","111"
"WellCosta","Java","20"
"quintesse","Java","723"
"msens","Java","31"
"russellw","Java","570"
"xboxfanj","Java","32"
"provirus","Java","110"
"AnahiAramayo","Java","46"
"Toldea","Java","129"
"Mario-S","Java","107"
"keznikl","Java","109"
"melix","Java","775"
"mtoonen","Java","46"
"Kontsu","Java","26"
"diogofscmariano","Java","177"
"winglungngai","Java","105"
"alessandrots","Java","45"
"zyallday","Java","69"
"lucasfurtado","Java","20"
"kofemann","Java","508"
"jorcasso","Java","27"
"gabriellewp","Java","13"
"enisher","Java","92"
"VincentTopkeirel","Java","26"
"xp-vit","Java","128"
"ge0ffrey","Java","553"
"Maciekek","Java","10"
"xXKeyleXx","Java","649"
"burstlam","Java","2575"
"iboxdb","Java","21"
"Maharacha","Java","24"
"yuqs","Java","76"
"galderz","Java","1212"
"gothfox","Java","253"
"jk-5","Java","199"
"vshcherb","Java","1898"
"anoane","Java","312"
"DavidCamre","Java","259"
"hakan42","Java","170"
"gumbit","Java","14"
"HildePedroni","Java","29"
"jankotek","Java","491"
"platan","Java","26"
"boebu","Java","19"
"swwl1992","Java","37"
"AdriVanHoudt","Java","51"
"arnauorriols","Java","12"
"dnyarri","Java","97"
"jasonrogena","Java","60"
"devzer01","Java","17"
"pranavjain02","Java","41"
"Tasssadar","Java","100"
"tomjenkinson","Java","913"
"PeachOS","Java","38"
"the-ramones","Java","130"
"triompha","Java","26"
"sigmarkarl","Java","264"
"Andronavt","Java","75"
"mrietveld","Java","453"
"boxerab","Java","184"
"kainlite","Java","17"
"fdansv","Java","46"
"eminn","Java","84"
"VISTALL","Java","1280"
"autermann","Java","496"
"aneveux","Java","61"
"dbrizov","Java","128"
"akhikhl","Java","83"
"deric","Java","226"
"cookiewxy","Java","92"
"Nickam90","Java","63"
"unisgn","Java","56"
"Yhzhtk","Java","78"
"wangyuchun1969","Java","15"
"tomoyamkung","Java","51"
"trask","Java","66"
"SimenB","Java","40"
"erkobridee","Java","21"
"jiahuixing","Java","240"
"oster","Java","53"
"farahs","Java","20"
"OriginalNull","Java","13"
"ralphgerbig","Java","228"
"mayank127","Java","12"
"khmarbaise","Java","300"
"lostleaf","Java","26"
"robstryker","Java","682"
"vogias","Java","395"
"jimkont","Java","76"
"liuxian-nus","Java","228"
"minhtan","Java","14"
"liamgh","Java","268"
"stlim0730","Java","33"
"ttthanh","Java","298"
"stengel","Java","13"
"atellwu","Java","227"
"jiejiang","Java","22"
"juntao-deng","Java","25"
"theericpham","Java","24"
"Ser3na","Java","214"
"kilburn","Java","72"
"mikisseth","Java","85"
"dosimont","Java","69"
"amilasurendra","Java","90"
"gloryofrobots","Java","45"
"rraju1990","Java","34"
"stalep","Java","397"
"jjoe64","Java","57"
"daniw","Java","20"
"MysterionRise","Java","142"
"grantlj","Java","16"
"cristcost","Java","17"
"C3C0","Java","992"
"TomasRingefelt","Java","18"
"slandelle","Java","364"
"grote","Java","96"
"mgond","Java","32"
"jumperchen","Java","728"
"seba--","Java","397"
"skardous","Java","36"
"riccist","Java","462"
"lachenma","Java","61"
"sha-1","Java","1361"
"easylibs","Java","16"
"xdxf520","Java","40"
"robUx4","Java","167"
"exo-swf","Java","4200"
"Jaysinh","Java","23"
"Cotes","Java","15"
"huangnoah","Java","268"
"arkeus","Java","68"
"nevercast","Java","356"
"gratiartis","Java","29"
"headcr4sh","Java","149"
"katnegermis","Java","109"
"mauimauer","Java","251"
"joanb","Java","63"
"lrq3000","Java","31"
"xcoulon","Java","246"
"diegorm90","Java","30"
