"actor","repository_language","pushes"
"tuvistavie","Scala","136"
"rschellhorn","Scala","52"
"tianjianfeng","Scala","43"
"tackley","Scala","25"
"AustinBGibbons","Scala","112"
"peregin","Scala","16"
"cchantep","Scala","144"
"dwijnand","Scala","50"
"freddd","Scala","49"
"ellis","Scala","39"
"freekh","Scala","197"
"lukylemmie","Scala","43"
"benmur","Scala","13"
"xerial","Scala","705"
"antoniogarrote","Scala","30"
"Sciss","Scala","700"
"eschreiner","Scala","62"
"jwstegemann","Scala","37"
"zezutom","Scala","12"
"sritchie","Scala","457"
"globulon","Scala","83"
"sgodbillon","Scala","121"
"jhartlaub","Scala","66"
"kthakore","Scala","13"
"jhclark","Scala","50"
"gcoutant","Scala","29"
"Delors","Scala","70"
"bugzmanov","Scala","231"
"jinntrance","Scala","155"
"svn2github","Scala","329"
"chenyi","Scala","10"
"rtyley","Scala","255"
"mslinn","Scala","124"
"jostly","Scala","54"
"paul-lysak","Scala","54"
"joshcough","Scala","284"
"gphat","Scala","358"
"paradigmatic","Scala","19"
"NeQuissimus","Scala","24"
"Ephasme","Scala","10"
"npcode","Scala","16"
"pufuwozu","Scala","18"
"jmerlevede","Scala","45"
"darkfrog26","Scala","273"
"ktoso","Scala","52"
"mhurd","Scala","56"
"satabin","Scala","214"
"cos","Scala","51"
"Jiansen","Scala","163"
"dungvn3000","Scala","496"
"arcenet","Scala","10"
"theraphim","Scala","30"
"julior","Scala","22"
"mekuriam","Scala","14"
"rafaeldff","Scala","19"
"sitina","Scala","31"
"ghik","Scala","14"
"pawel-baster","Scala","59"
"edofic","Scala","77"
"markhamstra","Scala","470"
"Biggerskimo","Scala","33"
"GrantMarshall","Scala","24"
"langelvs","Scala","12"
"CodeBlock","Scala","396"
"vmencik","Scala","65"
"martende","Scala","130"
"kingdamian42","Scala","36"
"gre","Scala","95"
"jsuereth","Scala","549"
"jhartman","Scala","19"
"prystupa","Scala","46"
"khy","Scala","65"
"Reimerei","Scala","71"
"romainreuillon","Scala","294"
"zauberpony","Scala","34"
"soc","Scala","316"
"mateiz","Scala","662"
"pauldijou","Scala","48"
"jliszka","Scala","40"
"eces","Scala","153"
"smirolo","Scala","181"
"kim","Scala","10"
"Jegp","Scala","260"
"alexbool","Scala","310"
"planger","Scala","22"
"RainWarrior","Scala","47"
"labra","Scala","112"
"t3hnar","Scala","383"
"mh2","Scala","18"
"davidainslie","Scala","498"
"imikushin","Scala","49"
"tailcalled","Scala","26"
"rozza","Scala","201"
"kazua","Scala","108"
"viktorklang","Scala","255"
"shimamoto","Scala","55"
"nespera","Scala","102"
"themillhousegroup","Scala","16"
"phil-rice","Scala","119"
"loicdescotte","Scala","147"
"dontcare4free","Scala","47"
"leenabora","Scala","12"
"scottkwalker","Scala","344"
"caelwinner","Scala","117"
"ruben-diaz-valtech","Scala","285"
"balhoff","Scala","128"
"j5ik2o","Scala","527"
"tombert256","Scala","39"
"duantihua","Scala","69"
"erikvanoosten","Scala","140"
"lyyder","Scala","17"
"pstutz","Scala","354"
"robey","Scala","12"
"joshuaar","Scala","48"
"andrewrothstein","Scala","18"
"ellchow","Scala","324"
"cheeseng","Scala","434"
"non","Scala","309"
"assaulter","Scala","37"
"alexody67","Scala","97"
"anishathalye","Scala","231"
"nloyola","Scala","296"
"bvenners","Scala","499"
"pchiusano","Scala","131"
"krispo","Scala","197"
"ojacquemart","Scala","168"
"JackSullivan","Scala","55"
"agourlay","Scala","373"
"mwunsch","Scala","34"
"riedelcastro","Scala","80"
"jedesah","Scala","121"
"rlazoti","Scala","28"
"RadoBuransky","Scala","27"
"zemyatin","Scala","109"
"tedliang","Scala","36"
"guersam","Scala","187"
"alexander-myltsev","Scala","256"
"epishkin","Scala","34"
"rsvato","Scala","358"
"timowest","Scala","44"
"bantonsson","Scala","294"
"atteroTheGreatest","Scala","11"
"dnadolny","Scala","52"
"Scott-Yan","Scala","15"
"rranelli","Scala","19"
"kyu999","Scala","30"
"kiji-test-bot","Scala","51"
"yorrick","Scala","13"
"guenter","Scala","77"
"barnesjd","Scala","66"
"mneudert","Scala","32"
"lockoff","Scala","267"
"kimballa","Scala","96"
"kreyno10","Scala","67"
"cyb","Scala","15"
"rgabo","Scala","44"
"czcollier","Scala","45"
"hjast","Scala","40"
"j3w7","Scala","33"
"fdietze","Scala","35"
"dragisak","Scala","51"
"Lajule","Scala","115"
"richdougherty","Scala","186"
"chesterxgchen","Scala","61"
"adampingel","Scala","342"
"sameersingh","Scala","95"
"SparkySparkyBoom","Scala","40"
"roca","Scala","59"
"klatnarvar","Scala","239"
"aswaterman","Scala","32"
"enshahar","Scala","99"
"robotoer","Scala","200"
"inca","Scala","128"
"geralddejong","Scala","82"
"fehmicansaglam","Scala","32"
"sunhill","Scala","12"
"lancelet","Scala","140"
"indykish","Scala","169"
"rjolly","Scala","581"
"davecromberge","Scala","24"
"fxthomas","Scala","271"
"adamw","Scala","280"
"abrighton","Scala","68"
"mcclellanmj","Scala","51"
"manuelbernhardt","Scala","214"
"samskivert","Scala","106"
"gasparltd","Scala","16"
"nicolaspayette","Scala","245"
"jstray","Scala","60"
"rockymadden","Scala","376"
"antrianis","Scala","60"
"mamalisk","Scala","10"
"oliviertoupin","Scala","238"
"gdelacruz","Scala","14"
"gildegoma","Scala","123"
"niktrop","Scala","104"
"illim","Scala","224"
"jpluorange","Scala","42"
"kmhernan","Scala","100"
"XuefengWu","Scala","48"
"julienrf","Scala","167"
"mads379","Scala","239"
"ubourdon","Scala","123"
"leafty","Scala","25"
"DaveDeCaprio","Scala","11"
"pearsonca","Scala","61"
"ecartner","Scala","26"
"vkostyukov","Scala","124"
"reidarsollid","Scala","43"
"ncharles","Scala","232"
"thatha","Scala","12"
"owainlewis","Scala","483"
"badock","Scala","127"
"Daiver","Scala","13"
"OneHalf3544","Scala","37"
"modalsoul","Scala","14"
"myst3r10n","Scala","80"
"freiguy1","Scala","29"
"jang1lee","Scala","27"
"HouzuoGuo","Scala","120"
"drewhk","Scala","337"
"Yarikx","Scala","84"
"rkuhn","Scala","389"
"sjrd","Scala","456"
"jeantil","Scala","21"
"janm399","Scala","429"
"gseitz","Scala","22"
"kenbot","Scala","15"
"kjellwinblad","Scala","14"
"zhaidarbek","Scala","10"
"danistrebel","Scala","86"
"mheinola","Scala","68"
"philcali","Scala","59"
"yalisassoon","Scala","142"
"asnare","Scala","19"
"kelaneren","Scala","38"
"bartev","Scala","34"
"jducoeur","Scala","188"
"runarorama","Scala","80"
"sihil","Scala","281"
"Rogach","Scala","131"
"aphreet","Scala","234"
"tlazaro","Scala","27"
"jrudolph","Scala","399"
"lrytz","Scala","144"
"ndeverge","Scala","54"
"loverdos","Scala","63"
"DetriusXii","Scala","32"
"katsuwaka","Scala","119"
"craigwblake","Scala","22"
"hannesm","Scala","75"
"evdokim","Scala","140"
"ahinz","Scala","50"
"debop","Scala","10"
"dmeister","Scala","10"
"dragos","Scala","334"
"dwins","Scala","18"
"luxid","Scala","147"
"tom-trix","Scala","172"
"velvia","Scala","65"
"devmage","Scala","26"
"wsargent","Scala","149"
"Lewix","Scala","14"
"danfertev","Scala","18"
"kire321","Scala","24"
"dszeto","Scala","213"
"arschles","Scala","156"
"al-indigo","Scala","19"
"lbergelson","Scala","337"
"philbarton","Scala","245"
"bjh83","Scala","54"
"hpehl","Scala","67"
"evashek","Scala","34"
"nebulorum","Scala","10"
"rolodato","Scala","71"
"rubbish","Scala","11"
"kmizu","Scala","182"
"ThorimMB","Scala","11"
"tavoaqp","Scala","33"
"plmday","Scala","112"
"OlegIlyenko","Scala","82"
"laughedelic","Scala","1013"
"kbritton","Scala","50"
"dwhjames","Scala","145"
"Rakin05","Scala","15"
"untoldwind","Scala","312"
"florrchialvo","Scala","23"
"dozed","Scala","160"
"ilikerps","Scala","18"
"metaweta","Scala","197"
"ianoc","Scala","226"
"cwhelan","Scala","36"
"marcin-lisowski","Scala","12"
"ardumont","Scala","51"
"KopBob","Scala","11"
"qiemem","Scala","52"
"alexei-yasko","Scala","14"
"Mariusz-Marciniak","Scala","13"
"marianobarrios","Scala","10"
"schmmd","Scala","346"
"dribnet","Scala","10"
"JamesEarlDouglas","Scala","225"
"stanch","Scala","198"
"blackmad","Scala","36"
"preillyme","Scala","132"
"crdueck","Scala","12"
"sbogado","Scala","13"
"PanzerKunst","Scala","21"
"snewtonj","Scala","44"
"veebs","Scala","69"
"shell0dh","Scala","12"
"jk-5","Scala","64"
"90kts","Scala","219"
"Megaprog","Scala","85"
"Moredread","Scala","41"
"criccomini","Scala","58"
"gurgl","Scala","67"
"mcpate","Scala","20"
"Gerhut","Scala","15"
"dozaza","Scala","15"
"soul2197","Scala","43"
"caiiiycuk","Scala","26"
"ThorinII","Scala","10"
"benjyw","Scala","77"
"leifwickland","Scala","17"
"obrienm","Scala","222"
"Ceilican","Scala","188"
"rmalyona","Scala","32"
"Smotko","Scala","14"
"Kegeruneku","Scala","86"
"vadimbobrov","Scala","489"
"marcoow","Scala","26"
"yagince","Scala","108"
"sprowell","Scala","180"
"d40cht","Scala","128"
"kencharos","Scala","27"
"altakase","Scala","59"
"adamdecaf","Scala","87"
"takano32","Scala","34"
"lindholc","Scala","76"
"stefan-hoeck","Scala","254"
"hseeberger","Scala","168"
"solar","Scala","63"
"rexim","Scala","42"
"savaki","Scala","70"
"azymnis","Scala","63"
"jadamcrain","Scala","171"
"danluu","Scala","122"
"mkljakubowski","Scala","58"
"francisdb","Scala","55"
"eltimn","Scala","57"
"cbracken","Scala","21"
"knub","Scala","33"
"vikraman","Scala","23"
"antonkulaga","Scala","93"
"siddhuwarrier","Scala","22"
"ratzlow","Scala","13"
"cernoch","Scala","54"
"kubudi","Scala","38"
"dcibel","Scala","36"
"alexanderjarvis","Scala","47"
"Geogi","Scala","201"
"finnhakansson","Scala","61"
"m410","Scala","413"
"Ayoub-B","Scala","111"
"rajmahendra","Scala","35"
"electricmind","Scala","104"
"dimitrkovalsky","Scala","12"
"robertberry","Scala","102"
"ledyba","Scala","32"
"veloce","Scala","43"
"shantanusharma","Scala","339"
"alig","Scala","157"
"farmdawgnation","Scala","47"
"ceedubs","Scala","109"
"mpollmeier","Scala","155"
"coderh","Scala","21"
"goncalopereira","Scala","63"
"micmarsh","Scala","37"
"teijo","Scala","35"
"whily","Scala","109"
"bjornregnell","Scala","148"
"okapies","Scala","24"
"schleichardt","Scala","112"
"amirhhz","Scala","25"
"ekeydar","Scala","65"
"aloiscochard","Scala","90"
"BinaryTENSHi","Scala","17"
"diversario","Scala","24"
"prakhar1989","Scala","14"
"mcanlas","Scala","34"
"cronin101","Scala","10"
"angyjoe","Scala","11"
"koeninger","Scala","11"
"mikestopcontinues","Scala","45"
"justjoheinz","Scala","46"
"coderunner","Scala","63"
"ghandi9000","Scala","17"
"gnain","Scala","73"
"gklopper","Scala","34"
"wassertim","Scala","30"
"jasonbaldridge","Scala","157"
"adamcin","Scala","129"
"dukeboard","Scala","234"
"thschroeter","Scala","76"
"sclasen","Scala","129"
"ericlatimer","Scala","49"
"djmailhot","Scala","40"
"ckaestne","Scala","19"
"cjenkin1","Scala","121"
"ksheedlo","Scala","51"
"Tass","Scala","75"
"litheon","Scala","33"
"joshmarcus","Scala","171"
"casualjim","Scala","475"
"AlexanderDaniel","Scala","60"
"eiennohito","Scala","87"
"jcranky","Scala","20"
"bryce-anderson","Scala","267"
"njwilson","Scala","32"
"crazysim","Scala","25"
"arturopala","Scala","54"
"densh","Scala","305"
"svanschooten","Scala","68"
"Patryczek","Scala","25"
"thogaw","Scala","25"
"zamotivator","Scala","18"
"pbatko","Scala","12"
"channingwalton","Scala","162"
"jdin","Scala","13"
"RackerWilliams","Scala","157"
"beep02","Scala","30"
"jackdreilly","Scala","14"
"MLnick","Scala","37"
"satya164","Scala","151"
"mepcotterell","Scala","17"
"henryem","Scala","51"
"Danny02","Scala","22"
"dhinojosa","Scala","22"
"kannokanno","Scala","32"
"pelotom","Scala","132"
"peruukki","Scala","60"
"pvorb","Scala","22"
"andriusvelykis","Scala","70"
"myeesan","Scala","46"
"tamsayers","Scala","17"
"hamnis","Scala","183"
"cacoco","Scala","33"
"OlivierBlanvillain","Scala","69"
"csenol","Scala","23"
"rafanoronha","Scala","20"
"szeiger","Scala","155"
"falconepl","Scala","24"
"admire93","Scala","69"
"kevinfrancis","Scala","17"
"martintrojer","Scala","94"
"YoshikuniJujo","Scala","27"
"erikrozendaal","Scala","126"
"Shinpeim","Scala","37"
"markdrago","Scala","67"
"jvirtanen","Scala","101"
"Karry","Scala","12"
"danielribeiro","Scala","14"
"dylex","Scala","115"
"firefoxmmx2","Scala","66"
"gangeli","Scala","68"
"penberg","Scala","48"
"Gregsta","Scala","23"
"edaubert","Scala","59"
"nightpig","Scala","10"
"briangu","Scala","154"
"qshadun","Scala","124"
"michael-the1","Scala","60"
"yesnault","Scala","72"
"ijsong","Scala","82"
"liosha2007","Scala","24"
"wlue","Scala","19"
"cvrabie","Scala","54"
"ivanglushchenko","Scala","47"
"nuttycom","Scala","126"
"popart","Scala","41"
"princessofpersia","Scala","19"
"skytteren","Scala","41"
"etosch","Scala","17"
"jdperez","Scala","45"
"daStrauss","Scala","51"
"hidwulf","Scala","42"
"Freezerburn","Scala","28"
"4lex1v","Scala","24"
"ConnorDoyle","Scala","254"
"garyb","Scala","70"
"Pranz","Scala","14"
"kfer38","Scala","117"
"thesmith","Scala","11"
"advice","Scala","17"
"chris-martin","Scala","216"
"ippei-takahashi","Scala","42"
"chrislewis","Scala","68"
"maddalab","Scala","41"
"mpilquist","Scala","99"
"davegurnell","Scala","51"
"megri","Scala","11"
"ryanlecompte","Scala","87"
"khalid79","Scala","24"
"ccsevers","Scala","27"
"treadstone90","Scala","33"
"tkaczmarzyk","Scala","113"
"rjmac","Scala","373"
"jboissard","Scala","29"
"sharathmq","Scala","16"
"Chicken-Bones","Scala","143"
"edmondhuoxiang","Scala","44"
"ScrapCodes","Scala","88"
"nicokosi","Scala","23"
"tongc","Scala","13"
"Zanfra","Scala","11"
"msimav","Scala","13"
"natalinobusa","Scala","27"
"chenghao-intel","Scala","12"
"backuitist","Scala","37"
"jimkont","Scala","164"
"kovacshuni","Scala","24"
"TCKnet","Scala","126"
"vidyaraghav","Scala","18"
"jg","Scala","29"
"henrikengstrom","Scala","24"
"wegrata","Scala","12"
"dosht","Scala","69"
"jmcabrera","Scala","19"
"rasch","Scala","18"
"JPrez38","Scala","57"
"gakuzzzz","Scala","79"
"martinring","Scala","164"
"kyohiro","Scala","14"
"kalmiz","Scala","18"
"notdryft","Scala","70"
"gramk","Scala","16"
"adityav","Scala","13"
"jonross","Scala","26"
"galarragas","Scala","36"
"massie","Scala","43"
"doxxx","Scala","54"
"maxdeliso","Scala","89"
"adamklein","Scala","135"
"joshholat","Scala","21"
"S11001001","Scala","150"
"Cazra","Scala","57"
"derrickcheng","Scala","53"
"aaronlifton","Scala","62"
"chrisdinn","Scala","81"
"mikkka","Scala","40"
"viliam","Scala","49"
"ForNeVeR","Scala","91"
"qpiny","Scala","12"
"adamhooper","Scala","238"
"agwlvssainokuni","Scala","106"
"tkmtmkt","Scala","50"
"Joonsoo","Scala","73"
"kamranf","Scala","76"
"ahjohannessen","Scala","19"
"lgueye","Scala","84"
"jaypatel512","Scala","19"
"dcaoyuan","Scala","53"
"ophchu","Scala","26"
"cheleb","Scala","111"
"benmccann","Scala","43"
"CoderLisa","Scala","20"
"bharath12345","Scala","27"
"thomasabeel","Scala","30"
"bdaylik","Scala","28"
"edvorg","Scala","15"
"sm-pro","Scala","13"
"baloo","Scala","126"
"edeustace","Scala","123"
"choeger","Scala","26"
"AitorATuin","Scala","30"
"Cecca","Scala","81"
"daithiocrualaoich","Scala","19"
"dnpc","Scala","66"
"nraychaudhuri","Scala","126"
"themerius","Scala","56"
"rssh","Scala","111"
"jgrowl","Scala","32"
"zhangjunhd","Scala","14"
"minodisk","Scala","15"
"sanchezjjose","Scala","81"
"haoyuan","Scala","141"
"XianXing","Scala","20"
"mityi","Scala","31"
"danielwegener","Scala","101"
"night-stalker","Scala","73"
"tmbo","Scala","23"
"Feodorov","Scala","23"
"Vidya3","Scala","12"
"cohei","Scala","20"
"juliender","Scala","13"
"kelvin-chappell","Scala","60"
"Reiti","Scala","15"
"bblfish","Scala","224"
"fpetitdemang","Scala","17"
"VanishStandard","Scala","110"
"perian","Scala","18"
"partycoder","Scala","15"
"wookietreiber","Scala","108"
"kayousterhout","Scala","103"
"ieure","Scala","18"
"tjayr","Scala","43"
"gmjabs","Scala","12"
"Voltir","Scala","37"
"ryantanner","Scala","58"
"jdegoes","Scala","13"
"dmrolfs","Scala","12"
"raindrift","Scala","35"
"matei-alexandru-bogdan","Scala","30"
"trananh","Scala","25"
"gazrogers","Scala","24"
"theon","Scala","205"
"curreli","Scala","40"
"strubell","Scala","48"
"tasyjean","Scala","10"
"rbart","Scala","313"
"djonmayer","Scala","71"
"gulbanana","Scala","443"
"harshal-pandya","Scala","92"
"gzoller","Scala","45"
"rinmalavi","Scala","12"
"spenmet","Scala","12"
"wingleess","Scala","152"
"tanacasino","Scala","17"
"FelixGV","Scala","10"
"chrishzhao","Scala","27"
"shuyingliang","Scala","76"
"wibiclint","Scala","13"
"japgolly","Scala","19"
"kenych","Scala","11"
"rmuhamedgaliev","Scala","20"
"dlwh","Scala","382"
"danielmiladinov","Scala","218"
"mtjandra","Scala","29"
"josephpconley","Scala","10"
"mhamrah","Scala","71"
"zdavep","Scala","11"
"romix","Scala","17"
"chemicalstorm","Scala","13"
"VladimirNik","Scala","325"
"holograph","Scala","36"
"Dorus","Scala","23"
"corruptmemory","Scala","16"
"MartinSnyder","Scala","12"
"l0rdn1kk0n","Scala","28"
"AntonFagerberg","Scala","40"
"vincent178","Scala","17"
"johandahlberg","Scala","204"
"yhuai","Scala","26"
"jmigueis","Scala","156"
"octo47","Scala","54"
"dshrestha06","Scala","14"
"marcric34","Scala","19"
"amanjpro","Scala","42"
"xjedam","Scala","28"
"cute-jumper","Scala","85"
"urcadox","Scala","23"
"kabuky","Scala","14"
"ruado1987","Scala","32"
"yafengli","Scala","89"
"brahms10","Scala","15"
"hilton","Scala","75"
"danielstahl","Scala","22"
"kenkov","Scala","41"
"yllan","Scala","54"
"rzoller","Scala","17"
"Villane","Scala","14"
"ograycode","Scala","14"
"P1tt187","Scala","37"
"amatsukawa","Scala","11"
"hausdorff","Scala","63"
"sorran","Scala","13"
"gidsg","Scala","26"
"ybamelcash","Scala","28"
"matt-thomson","Scala","81"
"OlegYch","Scala","51"
"rolandtritsch","Scala","39"
"azaptree","Scala","217"
"esycat","Scala","68"
"Kwestor","Scala","12"
"ulkukondoz","Scala","43"
"andyoll","Scala","11"
"max-leuthaeuser","Scala","61"
"trupin","Scala","14"
"Jarlakxen","Scala","29"
"bmc","Scala","76"
"cunei","Scala","49"
"GyrosOfWar","Scala","94"
"wheaties","Scala","23"
"colder","Scala","131"
"ligangty","Scala","20"
"mmacaulay","Scala","16"
"Luegg","Scala","65"
"matth","Scala","38"
"jetho","Scala","39"
"rogerchang","Scala","10"
"sgykfjsm","Scala","28"
"suesse","Scala","23"
"dimitrivalax","Scala","11"
"everett-tesobe","Scala","94"
"randhindi","Scala","12"
"stevan","Scala","251"
"kryzthov","Scala","72"
"bethard","Scala","74"
"d6y","Scala","194"
"y-yoshinoya","Scala","91"
"pjay","Scala","10"
"vjovanov","Scala","176"
"jedws","Scala","22"
"simonetripodi","Scala","10"
"jasonmay","Scala","68"
"awkay","Scala","46"
"bigwheels16","Scala","11"
"daydev","Scala","26"
"wandjenkins","Scala","3031"
"byrongibson","Scala","48"
"tototoshi","Scala","231"
"manaten","Scala","11"
"raptros","Scala","97"
"nakakura","Scala","12"
"phaller","Scala","122"
"alupher","Scala","43"
"kkedacic","Scala","43"
"pascohen","Scala","68"
"AndreSchumacher","Scala","49"
"meetumaltiar","Scala","46"
"rodrigopr","Scala","33"
"Pigwen","Scala","25"
"chouxiaowen","Scala","52"
"ngocdaothanh","Scala","510"
"jcsahnwaldt","Scala","231"
"mvallerie","Scala","46"
"tkellogg","Scala","12"
"maackle","Scala","19"
"kgrad5","Scala","10"
"tsullens","Scala","23"
"clementgarnier","Scala","167"
"mateuszj","Scala","34"
"nmarshall23","Scala","18"
"gkossakowski","Scala","227"
"jgilme1","Scala","223"
"mrspeaker","Scala","31"
"orrsella","Scala","80"
"jamesward","Scala","139"
"dpx-infinity","Scala","13"
"cloudify","Scala","33"
"wbillingsley","Scala","74"
"pdbartlett","Scala","15"
"JeremDsgn","Scala","10"
"etaty","Scala","208"
"dhbikoff","Scala","73"
"srenault","Scala","27"
"Justin-Johnson","Scala","19"
"alex-wajam","Scala","142"
"JAGAxIMO","Scala","10"
"glorysdj","Scala","14"
"johntbush","Scala","66"
"arunmathews","Scala","37"
"milliondreams","Scala","58"
"hmirin","Scala","20"
"sawatani","Scala","25"
"dunnololda","Scala","187"
