"actor","repository_language","pushes"
"unregistered","CoffeeScript","44"
"vitorbaptista","CoffeeScript","43"
"arkadiyk","CoffeeScript","76"
"easierbycode","CoffeeScript","113"
"ksylvest","CoffeeScript","223"
"Byronlee","CoffeeScript","25"
"emonkak","CoffeeScript","31"
"smilekzs","CoffeeScript","44"
"clowwindy","CoffeeScript","200"
"scien","CoffeeScript","72"
"ishmayeck","CoffeeScript","18"
"pharcosyle","CoffeeScript","91"
"winsonwq","CoffeeScript","76"
"alvaro-cuesta","CoffeeScript","118"
"kirkstrobeck","CoffeeScript","21"
"danielna","CoffeeScript","21"
"agsha","CoffeeScript","11"
"jeremyjbowers","CoffeeScript","20"
"anshukla","CoffeeScript","12"
"solran","CoffeeScript","48"
"AlexMost","CoffeeScript","290"
"shprink","CoffeeScript","43"
"craigerm","CoffeeScript","56"
"lovebug356","CoffeeScript","19"
"samirfors","CoffeeScript","24"
"jonarrien","CoffeeScript","41"
"fatih","CoffeeScript","33"
"JoeStanton","CoffeeScript","17"
"JuhaniImberg","CoffeeScript","19"
"Daniel15","CoffeeScript","15"
"ksnabb","CoffeeScript","61"
"evbogue","CoffeeScript","139"
"KyleAMathews","CoffeeScript","168"
"ewr","CoffeeScript","116"
"dmauro","CoffeeScript","166"
"Whoaa512","CoffeeScript","13"
"heartsentwined","CoffeeScript","99"
"rooc","CoffeeScript","59"
"ntkme","CoffeeScript","55"
"extropic-engine","CoffeeScript","19"
"D1plo1d","CoffeeScript","304"
"donpark","CoffeeScript","52"
"calfeld","CoffeeScript","51"
"Gratimax","CoffeeScript","10"
"Kagami","CoffeeScript","142"
"deiga","CoffeeScript","25"
"vslinko","CoffeeScript","617"
"davidsonfellipe","CoffeeScript","63"
"machty","CoffeeScript","62"
"matthewhudson","CoffeeScript","117"
"Stoney-FD","CoffeeScript","174"
"rowanmanning","CoffeeScript","64"
"rjz","CoffeeScript","20"
"maxbrunsfeld","CoffeeScript","32"
"mdlawson","CoffeeScript","85"
"davidchambers","CoffeeScript","277"
"Jonic","CoffeeScript","48"
"peterwooley","CoffeeScript","19"
"robintibor","CoffeeScript","86"
"jnicklas","CoffeeScript","57"
"atleastimtrying","CoffeeScript","85"
"humphreybc","CoffeeScript","70"
"Steida","CoffeeScript","378"
"mehfuzh","CoffeeScript","165"
"craigspaeth","CoffeeScript","134"
"yshrsmz","CoffeeScript","21"
"jewel","CoffeeScript","18"
"jifeng","CoffeeScript","32"
"hurrymaplelad","CoffeeScript","159"
"maggick","CoffeeScript","12"
"kixxauth","CoffeeScript","72"
"jcoletaylor","CoffeeScript","14"
"leeqiang","CoffeeScript","26"
"sarenji","CoffeeScript","275"
"firede","CoffeeScript","168"
"markstory","CoffeeScript","18"
"demux","CoffeeScript","22"
"jamiew","CoffeeScript","37"
"nateweiss","CoffeeScript","15"
"ssevertson","CoffeeScript","42"
"ybrs","CoffeeScript","59"
"atrniv","CoffeeScript","23"
"simplyianm","CoffeeScript","114"
"jakubnabrdalik","CoffeeScript","59"
"biziwalker","CoffeeScript","11"
"harsaharsa","CoffeeScript","152"
"zwily","CoffeeScript","19"
"azylman","CoffeeScript","88"
"Contra","CoffeeScript","157"
"smartinez87","CoffeeScript","24"
"jspiro","CoffeeScript","17"
"bjoerge","CoffeeScript","53"
"krazyjakee","CoffeeScript","32"
"yarkeev","CoffeeScript","184"
"JonMidhir","CoffeeScript","14"
"federicoweber","CoffeeScript","13"
"iki","CoffeeScript","43"
"robinator","CoffeeScript","37"
"rasmuserik","CoffeeScript","168"
"Shaners","CoffeeScript","54"
"bricker","CoffeeScript","144"
"benbaltertest","CoffeeScript","10"
"elbuo8","CoffeeScript","123"
"Dav1dde","CoffeeScript","40"
"sgehrman","CoffeeScript","558"
"jclem","CoffeeScript","14"
"evanmoran","CoffeeScript","109"
"mikejholly","CoffeeScript","14"
"tilgovi","CoffeeScript","88"
"swang","CoffeeScript","26"
"EmmN","CoffeeScript","24"
"attrib","CoffeeScript","48"
"rinh","CoffeeScript","40"
"csakiistvan","CoffeeScript","66"
"mzedeler","CoffeeScript","65"
"KBOU","CoffeeScript","31"
"Pirhoo","CoffeeScript","35"
"stdbrouw","CoffeeScript","68"
"elct9620","CoffeeScript","11"
"souravdatta","CoffeeScript","60"
"deralex","CoffeeScript","21"
"yoshuawuyts","CoffeeScript","33"
"robokaso","CoffeeScript","32"
"zipcodeman","CoffeeScript","29"
"josephg","CoffeeScript","227"
"narkisr","CoffeeScript","64"
"mfeingold","CoffeeScript","58"
"loveencounterflow","CoffeeScript","213"
"chrisbreiding","CoffeeScript","38"
"suderman","CoffeeScript","24"
"jeffmax","CoffeeScript","45"
"ltj","CoffeeScript","62"
"braddunbar","CoffeeScript","18"
"nateps","CoffeeScript","186"
"MadMub","CoffeeScript","23"
"thomax","CoffeeScript","15"
"druckson","CoffeeScript","23"
"alastaircoote","CoffeeScript","27"
"lfzawacki","CoffeeScript","31"
"sainaen","CoffeeScript","37"
"philc","CoffeeScript","19"
"fabriziomoscon","CoffeeScript","178"
"dandenney","CoffeeScript","11"
"mikemorris","CoffeeScript","35"
"thomaswelton","CoffeeScript","112"
"balterbot","CoffeeScript","49"
"pksunkara","CoffeeScript","38"
"h3h","CoffeeScript","18"
"minodisk","CoffeeScript","102"
"legokichi","CoffeeScript","42"
"matthelm","CoffeeScript","47"
"seanjklassen","CoffeeScript","39"
"paulspringett","CoffeeScript","15"
"awwx","CoffeeScript","241"
"dz0ny","CoffeeScript","46"
"kienpham2000","CoffeeScript","97"
"NicholasBoll","CoffeeScript","18"
"raulriera","CoffeeScript","10"
"imzshh","CoffeeScript","27"
"kumarishan","CoffeeScript","20"
"stevenschobert","CoffeeScript","18"
"brianmhunt","CoffeeScript","45"
"FiloSottile","CoffeeScript","33"
"slaw-ik","CoffeeScript","29"
"mikesmullin","CoffeeScript","348"
"stuartquin","CoffeeScript","59"
"inkworks","CoffeeScript","13"
"soycamis","CoffeeScript","22"
"orlin","CoffeeScript","112"
"mhart","CoffeeScript","14"
"ushis","CoffeeScript","11"
"Ask11","CoffeeScript","16"
"sarkasm","CoffeeScript","25"
"feugy","CoffeeScript","97"
"moul","CoffeeScript","112"
"victusfate","CoffeeScript","80"
"bartsqueezy","CoffeeScript","33"
"pzwang","CoffeeScript","109"
"Martikos","CoffeeScript","15"
"herereadthis","CoffeeScript","19"
"RobertHGarfield","CoffeeScript","39"
"polarcuke","CoffeeScript","99"
"aristidesfl","CoffeeScript","25"
"mattdunn","CoffeeScript","27"
"johngeorgewright","CoffeeScript","87"
"Jamiltz","CoffeeScript","31"
"kristianpd","CoffeeScript","37"
"cklokmose","CoffeeScript","12"
"smessmer","CoffeeScript","35"
"caseywebdev","CoffeeScript","49"
"tessa-lt","CoffeeScript","25"
"adnan-wahab","CoffeeScript","20"
"jaekwon","CoffeeScript","19"
"bolasblack","CoffeeScript","65"
"maxtaco","CoffeeScript","397"
"octanebaby","CoffeeScript","46"
"blindmonkey","CoffeeScript","33"
"Frumba","CoffeeScript","74"
"hhuuggoo","CoffeeScript","150"
"asalant","CoffeeScript","43"
"jhob","CoffeeScript","43"
"FQ400","CoffeeScript","22"
"jbenet","CoffeeScript","110"
"thelaughingman","CoffeeScript","10"
"jtremback","CoffeeScript","23"
"slang800","CoffeeScript","75"
"kylecook80","CoffeeScript","10"
"natural","CoffeeScript","96"
"vtsvang","CoffeeScript","95"
"artursbraucs","CoffeeScript","38"
"brianshumate","CoffeeScript","34"
"nickdesaulniers","CoffeeScript","62"
"ben7th","CoffeeScript","37"
"kaid","CoffeeScript","94"
"wprater","CoffeeScript","42"
"curvedmark","CoffeeScript","112"
"seansfkelley","CoffeeScript","43"
"ronv","CoffeeScript","16"
"albatrocity","CoffeeScript","56"
"tylersticka","CoffeeScript","33"
"riksidhu","CoffeeScript","31"
"adamschwartz","CoffeeScript","325"
"nathansobo","CoffeeScript","59"
"2vansh","CoffeeScript","192"
"f03lipe","CoffeeScript","84"
"lusentis","CoffeeScript","13"
"chadwpry","CoffeeScript","67"
"apedyashev","CoffeeScript","24"
"baslr","CoffeeScript","95"
"vetrovosk","CoffeeScript","17"
"DrewMartin","CoffeeScript","12"
"Evangenieur","CoffeeScript","38"
"janraasch","CoffeeScript","28"
"AveVlad","CoffeeScript","12"
"aufi","CoffeeScript","17"
"Piot","CoffeeScript","60"
"mjs2600","CoffeeScript","33"
"teijo","CoffeeScript","77"
"davidbarton","CoffeeScript","15"
"jerico-dev","CoffeeScript","71"
"sjourdan","CoffeeScript","21"
"thetristan","CoffeeScript","45"
"tkafka","CoffeeScript","18"
"farmdawgnation","CoffeeScript","44"
"philbooth","CoffeeScript","106"
"jaysalvat","CoffeeScript","20"
"cbpowell","CoffeeScript","15"
"fbcouch","CoffeeScript","36"
"mneudert","CoffeeScript","10"
"MaxSvargal","CoffeeScript","103"
"snird","CoffeeScript","15"
"shioyama","CoffeeScript","179"
"calce","CoffeeScript","20"
"alecperkins","CoffeeScript","71"
"rgarcia","CoffeeScript","217"
"jhabdas","CoffeeScript","50"
"christiansmith","CoffeeScript","22"
"vincentx","CoffeeScript","24"
"equinoxss","CoffeeScript","51"
"tlvince","CoffeeScript","50"
"zixaphir","CoffeeScript","53"
"gwwfps","CoffeeScript","135"
"jamesotron","CoffeeScript","17"
"lemieuxster","CoffeeScript","12"
"niklas-heer","CoffeeScript","20"
"Andry75","CoffeeScript","10"
"aberigle","CoffeeScript","15"
"ftripier","CoffeeScript","26"
"ajumell","CoffeeScript","20"
"obihann","CoffeeScript","75"
"svernidub","CoffeeScript","83"
"oliviersels","CoffeeScript","13"
"pavel-v-chernykh","CoffeeScript","37"
"mef51","CoffeeScript","20"
"mkautzmann","CoffeeScript","39"
"krissteegmans","CoffeeScript","11"
"blaise-io","CoffeeScript","35"
"siejkowski","CoffeeScript","20"
"funnythingz","CoffeeScript","25"
"stevepeak","CoffeeScript","48"
"mattnull","CoffeeScript","133"
"forcewake","CoffeeScript","13"
"kahwee","CoffeeScript","33"
"pudo","CoffeeScript","80"
"isibner","CoffeeScript","21"
"HaruAtari","CoffeeScript","98"
"qyi","CoffeeScript","109"
"bmcdorman","CoffeeScript","40"
"abronte","CoffeeScript","20"
"superjoe30","CoffeeScript","59"
"websecurify","CoffeeScript","41"
"mlsteele","CoffeeScript","49"
"frankleenaars","CoffeeScript","12"
"carousel","CoffeeScript","54"
"lotem","CoffeeScript","17"
"lavelle","CoffeeScript","213"
"mkopala","CoffeeScript","104"
"jhubert","CoffeeScript","14"
"andreicek","CoffeeScript","26"
"PauloOo","CoffeeScript","28"
"Gijsjan","CoffeeScript","97"
"snd","CoffeeScript","103"
"scharf","CoffeeScript","20"
"city41","CoffeeScript","59"
"arthanzel","CoffeeScript","18"
"pyrobot","CoffeeScript","28"
"lynx1983","CoffeeScript","120"
"CliveJW","CoffeeScript","27"
"calvinwiebe","CoffeeScript","44"
"falsecz","CoffeeScript","72"
"pfletch1023","CoffeeScript","38"
"darthsteven","CoffeeScript","60"
"Antares007","CoffeeScript","49"
"jmendeth","CoffeeScript","13"
"kenearley","CoffeeScript","30"
"psychowico","CoffeeScript","33"
"sergeylukin","CoffeeScript","40"
"nolim1t","CoffeeScript","83"
"thomastraum","CoffeeScript","10"
"Polyrhythm","CoffeeScript","50"
"yangsu","CoffeeScript","23"
"h2oloopan","CoffeeScript","90"
"Ulexus","CoffeeScript","29"
"bigbam505","CoffeeScript","30"
"lukasz-jakub-adamczuk","CoffeeScript","42"
"manuelcabral","CoffeeScript","19"
"lsdafjklsd","CoffeeScript","22"
"keydunov","CoffeeScript","12"
"tobico","CoffeeScript","63"
"bnoguchi","CoffeeScript","87"
"bensheldon","CoffeeScript","14"
"stayradiated","CoffeeScript","196"
"Mitmischer","CoffeeScript","38"
"abe33","CoffeeScript","165"
"Mattgic","CoffeeScript","47"
"printercu","CoffeeScript","119"
"TimWolla","CoffeeScript","108"
"biofractal","CoffeeScript","19"
"seven1m","CoffeeScript","22"
"garbados","CoffeeScript","22"
"horaklukas","CoffeeScript","14"
"romankuznietsov","CoffeeScript","102"
"sailxjx","CoffeeScript","155"
"LukasRychtecky","CoffeeScript","33"
"lukaselmer","CoffeeScript","64"
"marg51","CoffeeScript","906"
"pezholio","CoffeeScript","10"
"edsu","CoffeeScript","84"
"ggoodman","CoffeeScript","70"
"abovethewater","CoffeeScript","44"
"rtlong","CoffeeScript","16"
"nickmcski","CoffeeScript","44"
"tomcully","CoffeeScript","74"
"reed","CoffeeScript","103"
"davewasmer","CoffeeScript","17"
"SoluRank","CoffeeScript","17"
"ericclemmons","CoffeeScript","54"
"rockymadden","CoffeeScript","256"
"matin","CoffeeScript","70"
"am","CoffeeScript","20"
"georgeOsdDev","CoffeeScript","33"
"juyrjola","CoffeeScript","57"
"ahhrrr","CoffeeScript","20"
"tsmithNeuone","CoffeeScript","16"
"dblock","CoffeeScript","30"
"peterwmwong","CoffeeScript","18"
"jan-rus","CoffeeScript","70"
"ddmills","CoffeeScript","39"
"zakuni","CoffeeScript","65"
"mkawalec","CoffeeScript","91"
"PawelDecowski","CoffeeScript","12"
"boekkooi","CoffeeScript","11"
"dukex","CoffeeScript","12"
"ainsleychong","CoffeeScript","34"
"lepture","CoffeeScript","19"
"trombom","CoffeeScript","32"
"noptic","CoffeeScript","59"
"akimyonoglu","CoffeeScript","25"
"tkellen","CoffeeScript","95"
"vkoop","CoffeeScript","33"
"marsam","CoffeeScript","36"
"Belisk","CoffeeScript","19"
"twilson63","CoffeeScript","31"
"dianadujing","CoffeeScript","19"
"morty","CoffeeScript","40"
"stravid","CoffeeScript","23"
"sukima","CoffeeScript","51"
"freekode","CoffeeScript","41"
"ChrisMissal","CoffeeScript","18"
"alicexigao","CoffeeScript","10"
"eranb","CoffeeScript","45"
"marcinwieprzkowicz","CoffeeScript","35"
"parrish","CoffeeScript","27"
"danmane","CoffeeScript","45"
"nddeluca","CoffeeScript","142"
"indyplanets","CoffeeScript","135"
"jastkand","CoffeeScript","11"
"markquery","CoffeeScript","12"
"chrismcbride","CoffeeScript","30"
"bdickason","CoffeeScript","67"
"novacrazy","CoffeeScript","25"
"estk","CoffeeScript","45"
"jinzhu","CoffeeScript","37"
"ViciousPotato","CoffeeScript","14"
"guaka","CoffeeScript","99"
"lirla","CoffeeScript","15"
"JogoShugh","CoffeeScript","108"
"mizchi","CoffeeScript","122"
"mwarkentin","CoffeeScript","23"
"SLaks","CoffeeScript","104"
"shimaore","CoffeeScript","220"
"switz","CoffeeScript","277"
"ggordan","CoffeeScript","12"
"shovon","CoffeeScript","99"
"scanlime","CoffeeScript","45"
"cdebotton","CoffeeScript","59"
"rh0","CoffeeScript","24"
"gcollazo","CoffeeScript","61"
"r23712","CoffeeScript","17"
"bkad","CoffeeScript","25"
"martinp","CoffeeScript","24"
"andrewarrow","CoffeeScript","62"
"juliogarciag","CoffeeScript","29"
"romaklimenko","CoffeeScript","11"
"crazymykl","CoffeeScript","18"
"pozadi","CoffeeScript","53"
"rmm5t","CoffeeScript","47"
"dustyburwell","CoffeeScript","14"
"pkukielka","CoffeeScript","12"
"abeisgreat","CoffeeScript","30"
"johannhof","CoffeeScript","35"
"j4m355","CoffeeScript","237"
"ricardobeat","CoffeeScript","111"
"avicha","CoffeeScript","38"
"apelade","CoffeeScript","108"
"awef","CoffeeScript","78"
"andyhmltn","CoffeeScript","12"
"KenDc","CoffeeScript","22"
"cedeber","CoffeeScript","69"
"jhoxray","CoffeeScript","128"
"conancat","CoffeeScript","46"
"joeldrapper","CoffeeScript","29"
"espresse","CoffeeScript","37"
"frabcus","CoffeeScript","114"
"declandewet","CoffeeScript","34"
"epidemian","CoffeeScript","46"
"mohd-akram","CoffeeScript","19"
"squarooticus","CoffeeScript","55"
"roongr2k7","CoffeeScript","26"
"powdahound","CoffeeScript","12"
"rehno-lindeque","CoffeeScript","59"
"Maggie-M","CoffeeScript","19"
"lsm","CoffeeScript","13"
"tricknotes","CoffeeScript","20"
"davad","CoffeeScript","41"
"lpdumas","CoffeeScript","52"
"hashashin","CoffeeScript","16"
"mehcode","CoffeeScript","135"
"exi-iw","CoffeeScript","11"
"kristoferjoseph","CoffeeScript","19"
"picsel","CoffeeScript","203"
"athom","CoffeeScript","13"
"lbeschastny","CoffeeScript","19"
"henrik-muehe","CoffeeScript","16"
"michaelperrin","CoffeeScript","11"
"tjeastmond","CoffeeScript","53"
"Artod","CoffeeScript","37"
"mahsu","CoffeeScript","43"
"anavisan","CoffeeScript","69"
"austinEng","CoffeeScript","20"
"glibersat","CoffeeScript","49"
"haphut","CoffeeScript","19"
"larryweya","CoffeeScript","24"
"skishore","CoffeeScript","82"
"amillman","CoffeeScript","19"
"karldray","CoffeeScript","22"
"kilik821","CoffeeScript","47"
"netwjx","CoffeeScript","20"
"mingliangfeng","CoffeeScript","18"
"aldonline","CoffeeScript","179"
"karudo","CoffeeScript","14"
"levid","CoffeeScript","85"
"waawal","CoffeeScript","91"
"shinnn","CoffeeScript","150"
"tremby","CoffeeScript","23"
"Hypercubed","CoffeeScript","48"
"Deividy","CoffeeScript","53"
"tomszymanski","CoffeeScript","99"
"zenorocha","CoffeeScript","250"
"patrickskim","CoffeeScript","18"
"loopj","CoffeeScript","48"
"bogavante","CoffeeScript","15"
"augustoht","CoffeeScript","12"
"markchadwick","CoffeeScript","48"
"epmatsw","CoffeeScript","52"
"bekzod","CoffeeScript","24"
"shaunxcode","CoffeeScript","134"
"robertoplancarte","CoffeeScript","28"
"excalibur","CoffeeScript","32"
"Pipaul","CoffeeScript","22"
"yefim323","CoffeeScript","40"
"xulin97","CoffeeScript","57"
"toots","CoffeeScript","62"
"robey","CoffeeScript","188"
"pjotrp","CoffeeScript","21"
"pangratz","CoffeeScript","11"
"ranman","CoffeeScript","16"
"elentok","CoffeeScript","76"
"stevenklise","CoffeeScript","21"
"pekim","CoffeeScript","41"
"akre54","CoffeeScript","14"
"murphyslaw","CoffeeScript","10"
"dmotz","CoffeeScript","114"
"qqueue","CoffeeScript","119"
"nesQuick","CoffeeScript","24"
"undashes","CoffeeScript","56"
"sampritipanda","CoffeeScript","17"
"AdamFrey","CoffeeScript","54"
"jedahan","CoffeeScript","97"
"c-spencer","CoffeeScript","29"
"isakb","CoffeeScript","33"
"log0div0","CoffeeScript","159"
"nmatsuura","CoffeeScript","22"
"apaoluzzi","CoffeeScript","15"
"jnordberg","CoffeeScript","103"
"marksteve","CoffeeScript","24"
"rafi-khan","CoffeeScript","40"
"btmills","CoffeeScript","33"
"seanhagen","CoffeeScript","97"
"albanlv","CoffeeScript","215"
"seanrucker","CoffeeScript","14"
"eewang","CoffeeScript","37"
"DocOnDev","CoffeeScript","22"
"mgje","CoffeeScript","16"
"explicitcall","CoffeeScript","44"
"molnarg","CoffeeScript","38"
"danielstocks","CoffeeScript","24"
"wilkerlucio","CoffeeScript","93"
"pfafman","CoffeeScript","25"
"transistorize","CoffeeScript","74"
"georgiamoon","CoffeeScript","296"
"bkrieger","CoffeeScript","70"
"bobobo1618","CoffeeScript","13"
"emptist","CoffeeScript","30"
"svenfuchs","CoffeeScript","151"
"supriyo","CoffeeScript","20"
"alethes","CoffeeScript","73"
"adamhooper","CoffeeScript","16"
"popox","CoffeeScript","15"
"jesstelford","CoffeeScript","29"
"leonexis","CoffeeScript","43"
"paulbjensen","CoffeeScript","62"
"RobLoach","CoffeeScript","41"
"ithkuil","CoffeeScript","115"
"git-j","CoffeeScript","14"
"hleb-rubanau","CoffeeScript","13"
"francescomari","CoffeeScript","10"
"BenjaminG","CoffeeScript","26"
"AZatvornitskiy","CoffeeScript","11"
"peterjmit","CoffeeScript","27"
"ozelentok","CoffeeScript","17"
"bogus34","CoffeeScript","16"
"selimober","CoffeeScript","15"
"forresto","CoffeeScript","26"
"AlarmingCow","CoffeeScript","34"
"Bochenski","CoffeeScript","39"
"bruno-c","CoffeeScript","18"
"sangpire","CoffeeScript","10"
"shuw","CoffeeScript","57"
"jico","CoffeeScript","109"
"jjt","CoffeeScript","20"
"codevinsky","CoffeeScript","13"
"karabijavad","CoffeeScript","89"
"tubbo","CoffeeScript","31"
"aseemk","CoffeeScript","52"
"DoubleDz","CoffeeScript","19"
"brotherbill","CoffeeScript","56"
"zackbloom","CoffeeScript","303"
"theskumar","CoffeeScript","17"
"dcardosods","CoffeeScript","19"
"fardog","CoffeeScript","17"
"sagish","CoffeeScript","10"
"akhodakivskiy","CoffeeScript","140"
"iamdustan","CoffeeScript","27"
"rmetzler","CoffeeScript","10"
"doemsche","CoffeeScript","32"
"pithu","CoffeeScript","32"
"phjardas","CoffeeScript","36"
"benatespina","CoffeeScript","17"
"YAndrew91","CoffeeScript","50"
"Nayjest","CoffeeScript","36"
"telegeography","CoffeeScript","30"
"pyotrgalois","CoffeeScript","29"
"myurr","CoffeeScript","77"
"Klortho","CoffeeScript","54"
"cameronpickham","CoffeeScript","34"
"bharrisau","CoffeeScript","41"
"aleksxor","CoffeeScript","208"
"jsilvestre","CoffeeScript","148"
"aleksnick","CoffeeScript","119"
"netmilk","CoffeeScript","145"
"emirotin","CoffeeScript","14"
"djdeath","CoffeeScript","27"
"Sitin","CoffeeScript","116"
"qoobaa","CoffeeScript","132"
"nornagon","CoffeeScript","57"
"isaksky","CoffeeScript","32"
"despairblue","CoffeeScript","90"
"e-jigsaw","CoffeeScript","47"
"lazerwalker","CoffeeScript","31"
"evansolomon","CoffeeScript","442"
"phallguy","CoffeeScript","95"
"jaittoka","CoffeeScript","80"
"captn3m0","CoffeeScript","12"
"etler","CoffeeScript","25"
"maxjacobson","CoffeeScript","16"
"mjtorn","CoffeeScript","27"
"sheldonh","CoffeeScript","96"
"richtera","CoffeeScript","21"
"guilhermeka","CoffeeScript","90"
"jarred","CoffeeScript","18"
"philtoms","CoffeeScript","29"
"mgiraldo","CoffeeScript","10"
"TheHydroImpulse","CoffeeScript","88"
"hexid","CoffeeScript","48"
"kametaro","CoffeeScript","40"
"iMajestic","CoffeeScript","120"
"pruett","CoffeeScript","22"
"gka","CoffeeScript","47"
"martinjkelly","CoffeeScript","22"
"BYVoid","CoffeeScript","39"
"latentflip","CoffeeScript","17"
"lucaong","CoffeeScript","60"
"danpalmer","CoffeeScript","12"
"drdamour","CoffeeScript","12"
"davidguttman","CoffeeScript","57"
"jstamerj","CoffeeScript","32"
"hleumas","CoffeeScript","14"
"emacsen","CoffeeScript","52"
"georgedyer","CoffeeScript","55"
"elabs-dev","CoffeeScript","82"
"Starefossen","CoffeeScript","61"
"matsumos","CoffeeScript","31"
"palewire","CoffeeScript","21"
"jeremy-green","CoffeeScript","49"
"skeiter9","CoffeeScript","22"
"corruptmem","CoffeeScript","28"
"davidedc","CoffeeScript","87"
"dpow","CoffeeScript","11"
"boopathi","CoffeeScript","14"
"xenolf","CoffeeScript","34"
"dzsodzso63","CoffeeScript","10"
"pavelbier","CoffeeScript","22"
"glassesfactory","CoffeeScript","41"
"gustavoguichard","CoffeeScript","29"
"alagopus","CoffeeScript","40"
"ianneub","CoffeeScript","51"
"MichaelHoste","CoffeeScript","130"
"stliu","CoffeeScript","12"
"Psyphant","CoffeeScript","53"
"RafaelCosman","CoffeeScript","44"
"gmp26","CoffeeScript","23"
"leafo","CoffeeScript","52"
"opennota","CoffeeScript","26"
"saatchiCEO","CoffeeScript","806"
"eguitarz","CoffeeScript","55"
"pulsecat","CoffeeScript","65"
"strycore","CoffeeScript","12"
"Enkows","CoffeeScript","40"
"kawamanza","CoffeeScript","22"
"k7sleeper","CoffeeScript","26"
"Sinled","CoffeeScript","22"
"fijimunkii","CoffeeScript","18"
"rpmessner","CoffeeScript","12"
"ranweiler","CoffeeScript","55"
"njjohansen","CoffeeScript","25"
"jfeldstein","CoffeeScript","30"
"ifo","CoffeeScript","28"
"leevigraham","CoffeeScript","12"
"ckcollab","CoffeeScript","152"
"ghepting","CoffeeScript","156"
"brucespang","CoffeeScript","15"
"fynyky","CoffeeScript","47"
"sukesan1984","CoffeeScript","22"
"raneksi","CoffeeScript","59"
"ejfox","CoffeeScript","24"
"darthapo","CoffeeScript","58"
"Alshten","CoffeeScript","13"
"LPMAXI","CoffeeScript","22"
"techpines","CoffeeScript","106"
"mustardamus","CoffeeScript","88"
"kelonye","CoffeeScript","135"
"flackr","CoffeeScript","16"
"ClaesTillborg","CoffeeScript","38"
"myf","CoffeeScript","10"
"FeGs","CoffeeScript","13"
"Tmw","CoffeeScript","65"
"drpowell","CoffeeScript","11"
"kreopt","CoffeeScript","45"
"muan","CoffeeScript","54"
"lhk","CoffeeScript","16"
"nickfargo","CoffeeScript","103"
"d48","CoffeeScript","39"
"nivato","CoffeeScript","93"
"lowentropy","CoffeeScript","63"
"zyll","CoffeeScript","48"
"nl0","CoffeeScript","11"
"drewp","CoffeeScript","14"
"wigz","CoffeeScript","94"
"hvtor","CoffeeScript","14"
"mrak","CoffeeScript","43"
"yaakaito","CoffeeScript","20"
"Axblade","CoffeeScript","15"
"gjtorikian","CoffeeScript","60"
"sigsegv42","CoffeeScript","67"
"ace-subido","CoffeeScript","16"
"elhoyos","CoffeeScript","15"
"thomasjbradley","CoffeeScript","84"
"iolalde","CoffeeScript","26"
"ariviere","CoffeeScript","12"
"jaysoo","CoffeeScript","31"
"jtrim","CoffeeScript","13"
"noah-freitas","CoffeeScript","38"
"koop","CoffeeScript","109"
"randymized","CoffeeScript","24"
"nyaocat","CoffeeScript","12"
"i-akhmadullin","CoffeeScript","13"
"LukeGT","CoffeeScript","31"
"inf0rmer","CoffeeScript","33"
"SlappyBag","CoffeeScript","75"
"redbeard","CoffeeScript","26"
"oelmekki","CoffeeScript","45"
"tmtk75","CoffeeScript","172"
"Motorin","CoffeeScript","47"
"wanbokchoi","CoffeeScript","33"
"YusukeHirao","CoffeeScript","41"
"roidrage","CoffeeScript","108"
"ijse","CoffeeScript","34"
"lmaccherone","CoffeeScript","31"
"chenko","CoffeeScript","46"
"bfontaine","CoffeeScript","15"
"bu","CoffeeScript","23"
"AdrienGiboire","CoffeeScript","41"
"kolja","CoffeeScript","10"
"kmdavis","CoffeeScript","56"
"ondreian","CoffeeScript","12"
"bencao","CoffeeScript","17"
"mjreich","CoffeeScript","35"
"blakeblackshear","CoffeeScript","20"
"hasclass","CoffeeScript","95"
"fbrusch","CoffeeScript","35"
"b051","CoffeeScript","38"
"gonsfx","CoffeeScript","14"
"jastix","CoffeeScript","23"
"asachkov","CoffeeScript","45"
"hustlzp","CoffeeScript","52"
"oren","CoffeeScript","30"
"dtredger","CoffeeScript","40"
"dgraham","CoffeeScript","16"
"maxenglander","CoffeeScript","22"
"leo-naeka","CoffeeScript","14"
"martin-mueller","CoffeeScript","46"
"tshelburne","CoffeeScript","16"
"koszta","CoffeeScript","13"
"hden","CoffeeScript","97"
"xissy","CoffeeScript","133"
"mnjuhn","CoffeeScript","100"
"yefim","CoffeeScript","48"
"prathamesh-sonpatki","CoffeeScript","30"
"michaelavila","CoffeeScript","97"
"pathikrit","CoffeeScript","38"
"artoale","CoffeeScript","18"
"Hamdan85","CoffeeScript","103"
"algesten","CoffeeScript","40"
"prajwalkman","CoffeeScript","48"
"tyrchen","CoffeeScript","51"
"danielribeiro","CoffeeScript","42"
"mreinstein","CoffeeScript","171"
"jhoff","CoffeeScript","31"
"tim-smart","CoffeeScript","12"
"imcnally","CoffeeScript","114"
"badclinty","CoffeeScript","11"
"fakechan","CoffeeScript","29"
"jesseditson","CoffeeScript","17"
"GarthDB","CoffeeScript","97"
"CatTail","CoffeeScript","54"
"yang","CoffeeScript","90"
"davemo","CoffeeScript","34"
"gsamokovarov","CoffeeScript","136"
"mayarichman","CoffeeScript","42"
"pocesar","CoffeeScript","16"
"backspaces","CoffeeScript","33"
"6eDesign","CoffeeScript","25"
