"actor","repository_language","pushes"
"bfosterjr","C++","21"
"amassiro","C++","40"
"liuyanghejerry","C++","179"
"ndaonguyen","C++","48"
"alexkolson","C++","51"
"boleynsu","C++","194"
"emanuelpalm","C++","35"
"m-mcgowan","C++","97"
"v0rtex","C++","27"
"alexanderkunz","C++","15"
"goossaert","C++","30"
"Capful","C++","20"
"jdekozak","C++","59"
"eusebioaguilera","C++","10"
"rymurr","C++","49"
"babynewton","C++","37"
"snnn","C++","110"
"23pointsNorth","C++","116"
"omaskery","C++","30"
"valkidy","C++","26"
"akey-","C++","13"
"berak","C++","113"
"samuel1208","C++","78"
"dkorolev","C++","54"
"i7c","C++","45"
"holybomb","C++","47"
"yangbo1979","C++","98"
"MingjunZhou","C++","18"
"DAlexis","C++","159"
"danijar","C++","250"
"gyuholee","C++","120"
"mattconnolly","C++","23"
"alexchandel","C++","142"
"eolwral","C++","68"
"hazbo","C++","19"
"AlexBolotsin","C++","20"
"LorDClockaN","C++","206"
"strk","C++","159"
"mloskot","C++","498"
"yoroyorokun","C++","34"
"bubchi89","C++","16"
"avdbg","C++","77"
"Geistyp","C++","31"
"sque","C++","36"
"Siebes","C++","24"
"Noeda","C++","13"
"devalacarte","C++","12"
"lausuper","C++","278"
"cswuyg","C++","87"
"skogler","C++","114"
"dtchanpura","C++","35"
"victoryckl","C++","20"
"RPFeyn","C++","74"
"xmementoit","C++","32"
"ybcoin","C++","18"
"infosia","C++","62"
"DavidNemeskey","C++","54"
"kmixflow","C++","25"
"sethetter","C++","92"
"Biracun","C++","88"
"stoulouse","C++","13"
"wpfnihao","C++","86"
"robotastic","C++","39"
"comzyh","C++","10"
"Dwylkz","C++","149"
"chenguangshen","C++","103"
"naps62","C++","249"
"antmat","C++","20"
"blackwarthog","C++","246"
"feipyang","C++","11"
"AThilenius","C++","47"
"Whosemario","C++","50"
"linuxman94","C++","45"
"pinchyCZN","C++","45"
"sushiowns","C++","92"
"sshic","C++","36"
"kotori","C++","71"
"anathem51254","C++","21"
"jjolano","C++","49"
"rkettering","C++","332"
"kernkw","C++","14"
"lefttime","C++","26"
"mehoggan","C++","141"
"RyanBurnside","C++","27"
"boy2000-007man","C++","38"
"fzanollo","C++","20"
"briches","C++","208"
"Xangis","C++","17"
"takemaru","C++","134"
"BillyONeal","C++","59"
"nailbiter","C++","69"
"brianferguson","C++","95"
"cstrahan","C++","39"
"olevegard","C++","207"
"tl3shi","C++","20"
"nearlygonzo","C++","18"
"eyelash","C++","18"
"r-s-","C++","43"
"sleepsort","C++","137"
"Tomaka17","C++","96"
"bendyer","C++","39"
"luamer","C++","23"
"bomep","C++","89"
"stskeeps","C++","260"
"samcday","C++","25"
"antonmks","C++","101"
"SiPlus","C++","13"
"YukiSakamoto","C++","114"
"jybox","C++","39"
"nifei","C++","85"
"snogglethorpe","C++","82"
"freealvin","C++","78"
"TNick","C++","172"
"jmendeth","C++","45"
"derfred","C++","34"
"achpile","C++","304"
"ellisium","C++","119"
"qianqians","C++","85"
"OlayinkaSF","C++","42"
"crimsonwoods","C++","27"
"rohanmathur","C++","17"
"mikelizal","C++","32"
"moi62100","C++","46"
"alanwww1","C++","128"
"vmayoral","C++","202"
"Daiver","C++","220"
"onefang","C++","32"
"DanielGibson","C++","52"
"TyounanMOTI","C++","19"
"Towerthousand","C++","206"
"thinklancer","C++","12"
"s0nerik","C++","79"
"alexdobrianski","C++","59"
"jcowgill","C++","24"
"broepi","C++","16"
"frankencode","C++","51"
"peterdemin","C++","19"
"alexhancock","C++","26"
"Gavruk","C++","58"
"arames","C++","105"
"NiklasBorglund","C++","12"
"StellaArtois","C++","29"
"Machiavell1","C++","48"
"bcardiff","C++","10"
"bk138","C++","31"
"venam","C++","87"
"sebhtml","C++","248"
"maemual","C++","242"
"hex108","C++","135"
"Linell","C++","15"
"mmaulwurff","C++","292"
"dabrahams","C++","337"
"jship","C++","30"
"blackholeIT","C++","36"
"liquidzym","C++","38"
"abh3","C++","104"
"hfiguiere","C++","140"
"bmatupas","C++","15"
"nurupo","C++","202"
"Snowda","C++","56"
"junian","C++","38"
"chacademy","C++","35"
"ctfrommn","C++","94"
"xljiang","C++","15"
"Motorhead1991","C++","39"
"jt1134","C++","155"
"andyarvanitis","C++","150"
"erdavila","C++","14"
"dennycd","C++","75"
"cutepig123","C++","12"
"bjh83","C++","18"
"ned14","C++","308"
"turtle-lea","C++","132"
"hiranya911","C++","10"
"sKabYY","C++","40"
"fifoforlifo","C++","39"
"sni","C++","103"
"stefanseefeld","C++","32"
"cstipkovic","C++","22"
"qhgongzi","C++","73"
"h42","C++","18"
"makotech222","C++","74"
"lukemetz","C++","107"
"AndrewSouthpaw","C++","61"
"coreyauger","C++","16"
"Lionel07","C++","35"
"imgaray","C++","55"
"rokthewok","C++","66"
"solin","C++","39"
"tukkyr","C++","19"
"lmccalman","C++","98"
"arcnexus","C++","406"
"Foereaper","C++","23"
"littleDing","C++","26"
"spk121","C++","62"
"HarbingTarbl","C++","12"
"kknox","C++","29"
"deluge-clone","C++","30"
"zhchbin","C++","49"
"mmirmomeni","C++","12"
"AmberThrall","C++","88"
"shinh","C++","74"
"mgavioli","C++","69"
"zmoratto","C++","302"
"otavioarj","C++","18"
"SkyFire","C++","88"
"BBFPHIL","C++","34"
"eme-ele","C++","77"
"vietlq","C++","96"
"PIlin","C++","27"
"AndrewBrinker","C++","42"
"existz","C++","153"
"castro12321","C++","298"
"mvaraga","C++","31"
"eric7237cire","C++","385"
"Try","C++","137"
"elias-pschernig","C++","43"
"anders3408","C++","123"
"d40cht","C++","116"
"tarasglek","C++","31"
"plohoi-chelovek","C++","37"
"mlefebvre","C++","25"
"paumard","C++","64"
"pblunsom","C++","40"
"canevous","C++","214"
"neagix","C++","93"
"jessebraham","C++","125"
"ltr120","C++","23"
"vigilvindex","C++","53"
"AbdullahAli","C++","32"
"rtsuk","C++","13"
"Glorf","C++","186"
"behbas","C++","115"
"amonakov","C++","41"
"cmuellerrr","C++","16"
"CODeRUS","C++","176"
"Sheljohn","C++","59"
"parker0203","C++","91"
"davsuss","C++","32"
"rom1504","C++","111"
"manuelF","C++","23"
"conrosebraugh","C++","40"
"Steve4448","C++","53"
"Kaikasso","C++","15"
"Zammalad","C++","54"
"kacxdak","C++","59"
"huhulala","C++","57"
"sameerjagdale","C++","31"
"LordNavro","C++","68"
"tagsby","C++","159"
"shinhermit","C++","131"
"Plaristote","C++","49"
"taka-no-me","C++","286"
"OmgLag","C++","25"
"orthez","C++","162"
"giwa","C++","49"
"romaxa","C++","78"
"jmccrae","C++","30"
"rp-","C++","93"
"arco","C++","53"
"brianwatling","C++","105"
"ipa-josh","C++","24"
"floft","C++","75"
"khajavi","C++","160"
"brummer-simon","C++","73"
"bulanek","C++","48"
"Koenkk","C++","65"
"jonasstrandstedt","C++","49"
"hugombarreto","C++","41"
"xunter","C++","16"
"weary","C++","22"
"Easelm","C++","140"
"mobios","C++","13"
"erbridge","C++","33"
"dalexander","C++","29"
"squidarth","C++","23"
"mbunkus","C++","141"
"reidakdumont","C++","19"
"cloose","C++","262"
"Magdain","C++","106"
"lchauvin","C++","266"
"morosev","C++","111"
"hansjoachim","C++","14"
"LukasFolwarczny","C++","18"
"DOOMer","C++","70"
"ardypro","C++","22"
"stefanbeller","C++","396"
"umlaeute","C++","29"
"LeeMendelowitz","C++","25"
"Justasic","C++","46"
"rryan","C++","190"
"boris-il-forte","C++","57"
"marklarr","C++","42"
"Aloshi","C++","230"
"TheDash","C++","33"
"namelessvoid","C++","90"
"laganiere","C++","37"
"nnard1616","C++","10"
"Dolnor","C++","21"
"projectgus","C++","10"
"aamlima","C++","38"
"rillian","C++","119"
"psq","C++","19"
"aszyrej","C++","46"
"Ybalrid","C++","77"
"pcwalton","C++","48"
"cfobel","C++","36"
"jnoyola","C++","22"
"bluewish07","C++","33"
"adhe223","C++","15"
"PawelPolawski","C++","49"
"xingyuma","C++","45"
"flickenmaste","C++","16"
"sylae","C++","12"
"tofferrosen","C++","24"
"NicoleJAVA","C++","28"
"andrewdefries","C++","41"
"Purplish","C++","24"
"zhemao","C++","53"
"LightBender","C++","15"
"momo-the-monster","C++","58"
"heyjrdn","C++","26"
"SebastianMonnin","C++","86"
"edwrodrig","C++","114"
"Setepenre","C++","55"
"jakemcknight","C++","19"
"Mindful","C++","36"
"wertkh32","C++","95"
"latv6","C++","14"
"XXMrHyde","C++","68"
"rosemwahlin","C++","139"
"iancarnation","C++","17"
"night-shift","C++","70"
"smonteleone","C++","61"
"dilawar","C++","50"
"temasek","C++","92"
"idahogray","C++","10"
"Ray-SunR","C++","53"
"fronx","C++","44"
"hoarak","C++","13"
"DudleySmith","C++","56"
"zer0mem","C++","27"
"Munken","C++","86"
"georgmartius","C++","38"
"SergNikitin","C++","56"
"hjwsm1989","C++","32"
"perelo","C++","44"
"Dyrborg","C++","22"
"eleanor-merry","C++","45"
"rballester","C++","101"
"jzarl","C++","55"
"ippan","C++","11"
"bska","C++","686"
"abuts","C++","453"
"Makopo","C++","13"
"g1144704","C++","22"
"vitormota","C++","39"
"eavy","C++","10"
"BishopGIS","C++","29"
"nilsbore","C++","148"
"mikehulluk","C++","25"
"esrf-bliss","C++","184"
"prabinb","C++","20"
"henrique","C++","103"
"jhgoh","C++","82"
"shambhuk","C++","13"
"cbrachem","C++","20"
"veelken","C++","51"
"neunhoef","C++","56"
"joshuajnoble","C++","38"
"rbscloud","C++","76"
"todostreaming","C++","11"
"jdzak","C++","24"
"sfiel","C++","21"
"guozhenhong","C++","46"
"vranki","C++","173"
"zuav","C++","25"
"ghdawn","C++","54"
"reeedstudio","C++","186"
"raxptor","C++","26"
"soam5515","C++","97"
"szxie","C++","18"
"fantasticsid","C++","60"
"tiankonguse","C++","12"
"Floats","C++","13"
"AnisB","C++","71"
"hideyukisaito","C++","31"
"plass","C++","19"
"vblagoje","C++","82"
"Codingboy","C++","159"
"ciekawylogin","C++","11"
"Bolayniuss","C++","29"
"ljmanso","C++","82"
"lemonz-","C++","19"
"jefferai","C++","140"
"balooloo","C++","61"
"rjpower","C++","210"
"debelyoo","C++","57"
"5263","C++","131"
"keyvan-m-sadeghi","C++","85"
"vale981","C++","36"
"KennyDemers","C++","30"
"max-talanov","C++","128"
"tarassel","C++","16"
"jpihl","C++","131"
"zsy056","C++","16"
"willp-bl","C++","20"
"Hywela","C++","21"
"glycerine","C++","26"
"nareshv","C++","13"
"lxrobotics","C++","26"
"DarrenKent","C++","23"
"TaichiN","C++","158"
"TeamFahQ","C++","27"
"ariandyy","C++","119"
"rudimeier","C++","108"
"Fonserbc","C++","77"
"duzhuoyizui","C++","60"
"stephentu","C++","100"
"chrisoldwood","C++","40"
"serkansokmen","C++","70"
"pdehne","C++","25"
"zollder","C++","20"
"murffer","C++","93"
"xrealproject","C++","13"
"Syniurge","C++","45"
"yajnab","C++","24"
"skeevy420","C++","52"
"RichDCs","C++","10"
"p12tic","C++","53"
"3Hren","C++","114"
"RichieSams","C++","215"
"RBACS","C++","47"
"juauneburgess","C++","19"
"animekraxe","C++","60"
"fweimer","C++","207"
"MitchelLabonte","C++","40"
"mastbaum","C++","55"
"joepadmiraal","C++","33"
"aforsythe","C++","39"
"jarikomppa","C++","162"
"k3rb3ros","C++","99"
"wichtounet","C++","186"
"iN7h33nD","C++","14"
"nickrmc83","C++","16"
"gim913","C++","22"
"kneirinck","C++","20"
"artekw","C++","26"
"vapourismo","C++","65"
"jonyrock","C++","51"
"LuboO","C++","12"
"Jarhmander","C++","29"
"sansajn","C++","14"
"ranmrdrakono","C++","26"
"elcojacobs","C++","177"
"JustArchi","C++","10"
"krnshadow65","C++","23"
"searchivarius","C++","85"
"ice-blaze","C++","42"
"radx64","C++","22"
"vinipsmaker","C++","113"
"aeverdeen","C++","11"
"jrosener","C++","170"
"proalias","C++","19"
"mooman219","C++","22"
"thomastrapp","C++","18"
"weidagang","C++","31"
"juraam","C++","30"
"axiixc","C++","10"
"czobor","C++","13"
"zhangg","C++","17"
"mitya57","C++","34"
"Dhollmen","C++","21"
"acosta","C++","65"
"scotthernandez","C++","89"
"zhaocai","C++","18"
"liuml07","C++","148"
"M1cha","C++","40"
"kevin4fly","C++","13"
"ashik992","C++","32"
"MattVell","C++","44"
"cfrco","C++","26"
"rukamir","C++","19"
"gunnnar","C++","58"
"cesarl","C++","88"
"cordgm","C++","36"
"jsh1","C++","133"
"diegoinacio","C++","13"
"mykmelez","C++","118"
"DanyalZia","C++","197"
"glynos","C++","136"
"sebrockm","C++","29"
"lemire","C++","108"
"tlorach","C++","34"
"andersonjacob","C++","27"
"bestimmaa","C++","40"
"mkiken","C++","25"
"naodell","C++","112"
"LauriM","C++","258"
"cc98","C++","77"
"BrantKyser","C++","41"
"cirosantilli","C++","99"
"emanueledimarco","C++","45"
"deadman96385","C++","27"
"thomreis","C++","34"
"joto","C++","167"
"GoodRyan","C++","12"
"joubin","C++","28"
"Devristo","C++","19"
"Eageon","C++","13"
"ggaaooppeenngg","C++","14"
"0ncorhynchus","C++","27"
"Oygron","C++","28"
"nkrlab","C++","26"
"wjk17","C++","19"
"aurthconan","C++","69"
"homer6","C++","99"
"shh-","C++","17"
"adenexter","C++","100"
"kenhys","C++","218"
"eric30","C++","23"
"alanclyeh","C++","11"
"stden","C++","19"
"sloanyang","C++","10"
"jffortuna","C++","36"
"plnegre","C++","131"
"yechencheng","C++","16"
"dualface","C++","230"
"LebedevRI","C++","24"
"Zingam","C++","22"
"rxaa","C++","61"
"ohms83","C++","21"
"fetmkr","C++","11"
"mortyma","C++","65"
"IzumiSy","C++","80"
"georgeee","C++","25"
"alimanfoo","C++","101"
"dzbarsky","C++","46"
"generall","C++","43"
"zeliard","C++","31"
"jackliu2013","C++","20"
"Razish","C++","158"
"JiapengLi","C++","62"
"wcmatthysen","C++","24"
"austo","C++","148"
"iamgreaser","C++","23"
"geofft","C++","14"
"slzzp","C++","159"
"Ayysir","C++","129"
"soundsrc","C++","21"
"tfrichard","C++","47"
"daothanhduy","C++","12"
"tfoote","C++","536"
"cngzhnp","C++","17"
"mannewalis","C++","29"
"jnmacdnld","C++","31"
"kornholi","C++","10"
"fluidblue","C++","14"
"themasterchef","C++","344"
"weretaco","C++","164"
"fuzzzzzz","C++","36"
"IceDragon200","C++","19"
"kode54","C++","315"
"Orochimarufan","C++","48"
"yangsf5","C++","81"
"dougct","C++","16"
"i8degrees","C++","390"
"vitorshade","C++","34"
"paulgriffiths","C++","127"
"Venemo","C++","36"
"kubohiroya","C++","29"
"Beman","C++","299"
"mrseth","C++","43"
"jlebar","C++","134"
"jamolnng","C++","26"
"ALSchwalm","C++","164"
"sergey-shambir","C++","60"
"Sabashan-Ragavan","C++","29"
"skywalker3-14159","C++","39"
"greg17477","C++","67"
"swiperrat","C++","16"
"iwuvjhdva","C++","15"
"fenics-git","C++","88"
"moiyer","C++","107"
"cpill0789","C++","242"
"ajraymond","C++","16"
"Elliotw44","C++","23"
"ulikoehler","C++","18"
"AvdeevPavel","C++","60"
"EvanED","C++","91"
"chriskonstad","C++","50"
"Botje","C++","106"
"artclarke","C++","187"
"DLu","C++","236"
"davidediger","C++","109"
"steven676","C++","72"
"cnuernber","C++","105"
"ravaa","C++","34"
"cmor","C++","19"
"EricRobert","C++","185"
"tjfontaine","C++","46"
"AlexHockey","C++","52"
"eatnumber1","C++","39"
"bps10","C++","22"
"Atlante45","C++","182"
"rbruggner","C++","26"
"pbeeler","C++","170"
"0xacf","C++","14"
"allanference","C++","52"
"tallica","C++","26"
"m0ose","C++","28"
"thedancomplex","C++","16"
"IAmTheOneTheyCallNeo","C++","38"
"vtkstef","C++","168"
"djgroen","C++","29"
"angeiv","C++","15"
"wind5027","C++","16"
"TennenColl","C++","31"
"sserek","C++","17"
"jonessen96","C++","405"
"esbrandt","C++","31"
"Januar1","C++","51"
"Waldteufel","C++","85"
"shin-en","C++","25"
"doadin","C++","58"
"vincent1879","C++","32"
"liyuan1987","C++","25"
"snaewe","C++","197"
"remi100756","C++","57"
"thameera","C++","11"
"RemcoTukker","C++","42"
"HorseLuke","C++","29"
"kasicass","C++","26"
"sguazt","C++","61"
"remy-phelipot","C++","57"
"badders","C++","27"
"liuheng","C++","224"
"rovere","C++","73"
"ashabelnikov","C++","127"
"abubeck","C++","99"
"alexako","C++","46"
"gilsho","C++","154"
"manuelfs","C++","16"
"xstreck1","C++","169"
"tomnotcat","C++","81"
"lenzip","C++","45"
"barqui","C++","28"
"BillXu","C++","104"
"gwilymk","C++","26"
"leibiao","C++","37"
"mbambagini","C++","15"
"edrosten","C++","73"
"tacow","C++","13"
"michalt","C++","60"
"nichtich","C++","17"
"gestom","C++","47"
"cnuke","C++","96"
"kash15","C++","17"
"pnorman","C++","154"
"OpenFOAM","C++","337"
"Ri0n","C++","205"
"Confuzed","C++","112"
"woboq","C++","23"
"christkv","C++","34"
"blootsvoets","C++","76"
"mverzett","C++","24"
"j2sg","C++","37"
"takg","C++","74"
"voop","C++","10"
"etoestja","C++","21"
"yoggy","C++","133"
"rolk","C++","417"
"zarquon42b","C++","40"
"devgoeson","C++","88"
"olafurw","C++","32"
"arbonagw","C++","84"
"kchen115","C++","86"
"Ventrella","C++","353"
"jeradesign","C++","26"
"liam-middlebrook","C++","76"
"inolen","C++","131"
"khertan","C++","17"
"spinglass","C++","61"
"Wolftein","C++","287"
"screwed99","C++","27"
"cagdasc","C++","32"
"DoryuX","C++","82"
"turnerba","C++","456"
"Xender","C++","11"
"pzaffino","C++","26"
"grypp","C++","14"
"speth","C++","97"
"mattdh666","C++","58"
"j3ffhubb","C++","133"
"chadaustin","C++","32"
"archSeer","C++","119"
"numenorean95","C++","14"
"eddelbuettel","C++","196"
"robblau","C++","39"
"sachinchitta","C++","143"
"niallo","C++","20"
"ly232","C++","38"
"wencanluo","C++","45"
"andreypz","C++","88"
"sethcoder","C++","156"
"MichaelSp","C++","52"
"nicolaje","C++","43"
"hollasch","C++","31"
"phire","C++","60"
"Foest","C++","180"
"adrian-bl-hox-jb","C++","10"
"wseemann","C++","29"
"ItEndsWithTens","C++","25"
"hawkofthm","C++","48"
"rty2357","C++","180"
"richardcypher","C++","49"
"synap5e","C++","29"
"ioCx","C++","28"
"richardxx","C++","21"
"thevinh","C++","42"
"konfiot","C++","60"
"Rubiks14","C++","10"
"xrayzh","C++","168"
"melpon","C++","89"
"zixuanwang","C++","231"
"Greever","C++","59"
"novellizator","C++","15"
"taugin","C++","10"
"Satoshi-t","C++","308"
"bepp","C++","18"
"peardox","C++","77"
"yearway","C++","48"
"liangwu","C++","24"
"Limvot","C++","72"
"xanpeng","C++","10"
"aydinkim","C++","59"
"maninc","C++","26"
"pauldoo","C++","29"
"danielverkamp","C++","76"
"koji123","C++","57"
"marack","C++","339"
"cosmoharrigan","C++","100"
"Ignotus","C++","94"
"woudX","C++","17"
"fluxbot","C++","14"
"kingsamchen","C++","63"
"zmm","C++","135"
"fairlight1337","C++","125"
"pitybea","C++","48"
"imptz","C++","36"
"gaborzins","C++","31"
"jussy","C++","231"
"SharathKamathK","C++","204"
"pdcalado","C++","175"
"omcaree","C++","20"
"OlivierBondu","C++","102"
"mrozigor","C++","22"
"malcom2073","C++","411"
"KarolStola","C++","30"
"vincentpc","C++","136"
"AnkurSheel","C++","133"
"T4ng10r","C++","26"
"mhyhre","C++","105"
"olemke","C++","128"
"EasternHeart","C++","17"
"sanyax7","C++","51"
"dev-zero","C++","40"
"davidbouchard","C++","20"
"GraphicsMe","C++","89"
"grahamreeds","C++","10"
"colinw7","C++","220"
"eshock","C++","13"
"zsc1993916","C++","40"
"janenie","C++","19"
"troyane","C++","127"
"DmitriyDunaev","C++","129"
"mutexre","C++","15"
"m2kohand","C++","47"
"erh","C++","138"
"liwei606","C++","92"
"wadzapi","C++","68"
"coa00","C++","10"
"blowekamp","C++","81"
"michaelwimmer","C++","12"
"dosimont","C++","91"
"stubb","C++","26"
"ptrv","C++","54"
"shujingke","C++","140"
"servosity","C++","11"
"stdk","C++","63"
"dirkschulze","C++","46"
"seub","C++","70"
"redpist","C++","23"
"TZer0","C++","94"
"Chris7","C++","104"
"igorsnunes","C++","35"
"crashmaster","C++","10"
"ipa-frm","C++","67"
"SalomonBrys","C++","21"
"foijord","C++","70"
"morriswinkler","C++","20"
"zelus","C++","48"
"dagon666","C++","50"
"ryanmt","C++","55"
"Latexi95","C++","88"
"paulinshek","C++","13"
"Moligaloo","C++","111"
"aelkhour","C++","121"
"paalsteek","C++","40"
"palant","C++","66"
"ssaller","C++","23"
"taufique71","C++","50"
"blighli","C++","135"
"falconindy","C++","27"
"FRiChicken","C++","32"
"kmalloc","C++","260"
"synox","C++","14"
"loadstar81","C++","79"
"jp9000","C++","323"
"slvr","C++","12"
"RangelReale","C++","24"
"zephyrz4","C++","166"
"tarsius","C++","54"
"fioan89","C++","12"
"munificent","C++","66"
"wdlindmeier","C++","81"
"PKEuS","C++","59"
"osen","C++","54"
"mrtazz","C++","18"
"evilrix","C++","11"
"XForce","C++","28"
"primal2013","C++","198"
"fritzo","C++","416"
"dcarrion87","C++","40"
"caiofbpa","C++","21"
"Drgravy","C++","33"
"rgeary1","C++","26"
"drummyfish","C++","104"
"Deniskore","C++","20"
"bretambrose","C++","19"
"Davidteri","C++","31"
"psimona","C++","38"
"inkadnb","C++","20"
"deepy","C++","17"
"justinls","C++","101"
"MykhailoZorin","C++","38"
"Ratstail91","C++","164"
"christoff-el","C++","106"
"Blabla404","C++","35"
"fanchy","C++","22"
"71104","C++","97"
"rever0f","C++","43"
"daviestang","C++","43"
"adamcavendish","C++","51"
"tiffmaelite","C++","82"
"craflin","C++","134"
"venustus","C++","26"
"oeway","C++","12"
"Nothing2Do","C++","63"
"seri","C++","16"
"willbryant","C++","91"
"moose51789","C++","19"
"leonn","C++","90"
"thisiscian","C++","53"
"harrifeng","C++","15"
"jbat-es","C++","38"
"PyYoshi","C++","21"
"pdmetcalfe","C++","10"
"cs0rbagomba","C++","35"
"iGio90","C++","76"
"rafalprzywarski","C++","64"
"danieljames","C++","98"
"MechanicalHuman","C++","29"
"trink","C++","18"
"lucasb-eyer","C++","27"
"Garciat","C++","53"
"crunchex","C++","24"
"ido","C++","16"
"maseek","C++","26"
"bdolgov","C++","12"
"jeremt","C++","11"
"chrissimpkins","C++","174"
"maciejmiara","C++","11"
"RushPL","C++","20"
"dpickem","C++","32"
"enter-the-bot","C++","40"
"manuh73","C++","21"
"efgm1024","C++","45"
"Sergeus","C++","125"
"mikemag","C++","10"
"Merovius","C++","16"
"jgranick","C++","281"
"mfumagalli","C++","121"
"grawity","C++","13"
"gao-xiao-long","C++","18"
"amoebius","C++","73"
"lipiji","C++","21"
"gooddoctor","C++","14"
"frodegill","C++","12"
"uents","C++","17"
"tsgsz","C++","45"
"runys","C++","85"
"zhaocong89","C++","21"
"dawnyesky","C++","39"
"mleadbeater","C++","104"
"wetneb","C++","52"
"uranusjr","C++","174"
"akyrola","C++","102"
"ctraabe","C++","25"
"sqliu","C++","20"
"yareg-com","C++","70"
"KanzhiWu","C++","94"
"RyamBaCo","C++","18"
"oxnz","C++","61"
"Otzeloot","C++","34"
"Seanv554","C++","21"
"epico","C++","214"
"ZacharyTaylor","C++","73"
"akiradeveloper","C++","18"
"anandbose","C++","38"
"zeheron","C++","16"
"dragonbook","C++","11"
"fenghaitao","C++","60"
"nadol","C++","11"
"thesquaregroot","C++","107"
"alexgustafson","C++","53"
"cprodescu","C++","13"
"liunaijia","C++","47"
"sdayu","C++","26"
"eggxp","C++","10"
"tschabo","C++","11"
"probabilityZero","C++","37"
"qintao1998","C++","15"
"charnugagoo","C++","51"
"Gentoolx","C++","55"
"timothy-shields","C++","272"
"artpaul","C++","19"
"JeffreyRacine","C++","92"
"magik6k","C++","275"
"meh","C++","138"
"chres","C++","209"
"jeeb","C++","117"
"ebdevrepo","C++","29"
"Schoolant","C++","59"
"Mowsh","C++","31"
"ramiromagalhaes","C++","302"
"rLadia","C++","59"
"bananu7","C++","158"
"piti118","C++","100"
"romdi","C++","210"
"zachdyer","C++","11"
"wukat","C++","17"
"0xe2-0x9a-0x9b","C++","215"
"seanedwards","C++","55"
"omt66","C++","10"
"caperea","C++","14"
"jbsilva","C++","158"
"yuchen12","C++","59"
"m10zart","C++","30"
"EmiXLabs","C++","17"
"sfiera","C++","67"
"tonnerre","C++","160"
"eratner","C++","53"
"cpitt","C++","17"
"jrguerra","C++","25"
"julianoes","C++","41"
"dangkhoasdc","C++","24"
"stpettersens","C++","13"
"jrmrjnck","C++","23"
"drewrygh","C++","15"
"mhoug89","C++","34"
"lefticus","C++","131"
"stwf","C++","26"
"Colelyman","C++","27"
"DogPawHat","C++","69"
"fisherds","C++","17"
"CarnationTL","C++","30"
"fqassem","C++","123"
"nathanrosspowell","C++","20"
"Kometes","C++","166"
"Russell91","C++","49"
"jeremysong","C++","15"
"Equinox-","C++","71"
"ezheng","C++","53"
"AltarBeastiful","C++","70"
"Exadios","C++","45"
"abodelot","C++","68"
"dclarino","C++","25"
"rkralovic","C++","105"
"agtorre","C++","164"
"pv","C++","387"
"camcory","C++","125"
"wankdanker","C++","177"
"zstegi","C++","21"
"alfmep","C++","17"
"jarrettchisholm","C++","113"
"massix","C++","19"
"myourys","C++","12"
"satoshi-takano","C++","11"
"Tucos","C++","38"
"ThaWeatherman","C++","69"
"kylef","C++","30"
"aaronjosephs","C++","118"
"laurolins","C++","27"
"phervo","C++","57"
"argriffing","C++","167"
"pnkfelix","C++","119"
"Zemledelec","C++","21"
"shuttie","C++","22"
"DimitrisVlachos","C++","34"
"jdauphant","C++","15"
"mpetri","C++","92"
"tombriden","C++","47"
"VasyaSV","C++","23"
"ciclab","C++","56"
"team1257Simon","C++","30"
"cburbridge","C++","113"
"atzedijkstra","C++","12"
"avalero","C++","75"
"exuvo","C++","40"
"SAPessi","C++","29"
"JanSimek","C++","11"
"WoH","C++","69"
"pmprog","C++","276"
"martinasekulla","C++","14"
"GCSAdmin","C++","140"
"AnnieKim","C++","58"
"r457r2","C++","20"
"francesco-morsillo","C++","15"
"mkosola","C++","78"
"bmagyar","C++","52"
"mahula","C++","45"
"jamer","C++","11"
"rajub41","C++","11"
"oleksiy-markovets","C++","43"
"jianfu","C++","16"
"MartinBriza","C++","49"
"Matthew-Smith","C++","13"
"Manu343726","C++","206"
"wbrk","C++","18"
"praveenv253","C++","22"
"henriasv","C++","15"
"luispedro","C++","63"
"justsoso8","C++","11"
"sadanwawa","C++","11"
"lampe","C++","13"
"kjetilly","C++","57"
"olenz","C++","69"
"dabaus","C++","66"
"Tyrion-Lannister-274AL","C++","31"
"blackbeam","C++","28"
"andreaguarise","C++","13"
"rogerluo","C++","16"
"noorus","C++","28"
"wolfviking0","C++","49"
"DmitryShane","C++","224"
"Ruzzz","C++","39"
"hhsaez","C++","78"
"philmaweb","C++","20"
"batterseapower","C++","12"
"euyuil","C++","92"
"hwlts","C++","39"
"ax3l","C++","270"
"doqunbop","C++","29"
"wycc","C++","32"
"vmarkovtsev","C++","27"
"liligeng111","C++","38"
"yalekseev","C++","101"
"tktk","C++","24"
"VickieLynch","C++","252"
"andreasbotsikas","C++","35"
"quorrak","C++","10"
"tecywiz121","C++","14"
"topcpper","C++","31"
"andrewlow","C++","112"
"rajdye","C++","14"
"tangzhenquan","C++","10"
"miyanaga-saki","C++","15"
"visualzhou","C++","37"
"wangyuquan","C++","42"
"mtao","C++","164"
"KatekovAnton","C++","33"
"Noor-Ahsan","C++","17"
"graiola","C++","90"
"streeto","C++","10"
"peniblec","C++","69"
"CIB","C++","263"
"joilaroi","C++","13"
"nekrofilurban","C++","15"
"chead","C++","12"
"oliviertilmans","C++","34"
"BBBSnowball","C++","19"
"lambertv","C++","17"
